gene	gc	cpg_oe	n_cpg	n_conf	pct_conf
gene_MP002135	0.40334	0.68530	74	35	47.2973
gene_MP002137	0.36254	0.58158	33	31	93.9394
gene_MP002138	0.36447	0.95080	766	0	0.0000
gene_MP002160	0.37633	0.47202	48	9	18.7500
gene_MP002250	0.32975	0.92668	814	19	2.3342
gene_MP002332	0.34516	0.48589	52	34	65.3846
gene_MP002378	0.34297	0.54637	162	122	75.3086
gene_MP002388	0.40958	0.53974	103	88	85.4369
gene_MP002389	0.38740	1.10227	65	54	83.0769
gene_MP002392	0.35660	0.83215	55	37	67.2727
gene_MP002398	0.31966	1.05414	1980	0	0.0000
gene_MP002426	0.40299	0.93160	38	4	10.5263
gene_MP002427	0.39298	0.62018	34	16	47.0588
gene_MP002494	0.35072	0.85232	152	126	82.8947
gene_MP002499	0.37773	0.96840	300	161	53.6667
gene_MP002525	0.34892	0.68338	47	36	76.5957
gene_MP002529	0.35062	0.67569	137	99	72.2628
gene_MP002533	0.37440	0.53545	31	22	70.9677
gene_MP002588	0.34614	0.44726	35	22	62.8571
gene_MP002590	0.42697	0.90839	32	24	75.0000
gene_MP002611	0.36669	0.99465	52	44	84.6154
gene_MP002661	0.30595	0.49350	28	22	78.5714
gene_MP002685	0.36493	0.63536	83	52	62.6506
gene_MP002686	0.37214	0.77740	27	18	66.6667
gene_MP002687	0.38581	0.73179	21	13	61.9048
gene_MP002688	0.33738	0.66339	48	30	62.5000
gene_MP002740	0.38672	0.72421	39	31	79.4872
gene_MP002741	0.32921	0.97408	2853	0	0.0000
gene_MP002766	0.33022	0.46088	43	29	67.4419
gene_MP002788	0.35217	0.86529	169	0	0.0000
gene_MP002823	0.34989	0.53214	21	11	52.3810
gene_MP002836	0.38230	0.69156	231	71	30.7359
gene_MP002927	0.41105	0.77398	236	0	0.0000
gene_MP002981	0.35356	0.55363	59	34	57.6271
gene_MP003024	0.34835	0.68520	263	189	71.8631
gene_MP003074	0.36367	0.63623	55	26	47.2727
gene_MP003107	0.37216	0.49939	38	27	71.0526
gene_MP003135	0.35834	0.69754	136	1	0.7353
gene_MP003293	0.52685	0.84639	63	0	0.0000
gene_MP003395	0.36211	0.80601	309	13	4.2071
gene_MP003425	0.36507	0.77898	89	67	75.2809
gene_MP003429	0.40972	0.50656	124	97	78.2258
gene_MP003433	0.39592	0.59684	82	43	52.4390
gene_MP003494	0.37908	0.60674	20	11	55.0000
gene_MP003522	0.35768	0.65521	33	19	57.5758
gene_MP003526	0.35291	0.96711	3072	168	5.4688
gene_MP003527	0.37489	0.84686	209	147	70.3349
gene_MP003650	0.34315	0.55028	48	32	66.6667
gene_MP003823	0.33958	1.08079	486	0	0.0000
gene_MP003826	0.37072	0.51162	57	53	92.9825
gene_MP003846	0.48028	0.73765	55	32	58.1818
gene_MP003848	0.43316	0.84195	70	0	0.0000
gene_MP003852	0.37729	0.86356	59	0	0.0000
gene_MP003894	0.37509	0.64132	26	21	80.7692
gene_MP003896	0.37820	0.47945	31	14	45.1613
gene_MP003968	0.41053	0.66085	111	85	76.5766
gene_MP004009	0.39979	0.82509	190	139	73.1579
gene_MP004036	0.37003	0.79882	145	108	74.4828
gene_MP004037	0.36952	0.86315	191	143	74.8691
gene_MP004508	0.38720	0.65540	473	177	37.4207
gene_MP004512	0.37786	0.72286	145	102	70.3448
gene_MP004513	0.35457	0.52141	24	14	58.3333
gene_MP004528	0.39546	0.74342	315	297	94.2857
gene_MP004532	0.36600	0.86509	412	25	6.0680
gene_MP004536	0.37321	0.76552	112	93	83.0357
gene_MP004537	0.32519	0.90659	687	15	2.1834
gene_MP004541	0.35751	0.82391	350	202	57.7143
gene_MP004551	0.37273	0.47085	64	52	81.2500
gene_MP004599	0.38359	0.95297	219	192	87.6712
gene_MP004600	0.44933	0.83389	81	66	81.4815
gene_MP004604	0.39038	0.84872	88	0	0.0000
gene_MP004643	0.35582	0.48256	80	52	65.0000
gene_MP004644	0.37451	0.65220	64	62	96.8750
gene_MP005032	0.36259	0.72226	140	59	42.1429
gene_MP005053	0.39551	0.97599	79	72	91.1392
gene_MP005062	0.34882	0.84171	116	74	63.7931
gene_MP005064	0.34313	0.55563	62	51	82.2581
gene_MP005157	0.33833	0.98144	3297	127	3.8520
gene_MP005164	0.41146	0.54139	66	0	0.0000
gene_MP005183	0.41572	1.24937	57	34	59.6491
gene_MP005184	0.39213	0.66754	101	92	91.0891
gene_MP005188	0.40711	0.51197	156	83	53.2051
gene_MP005221	0.35743	0.98046	2865	0	0.0000
gene_MP005240	0.34321	0.99568	137	0	0.0000
gene_MP005433	0.39305	0.80737	354	262	74.0113
gene_MP005567	0.36163	0.96322	4736	0	0.0000
gene_MP005568	0.37891	0.66677	392	176	44.8980
gene_MP005650	0.38392	0.77483	25	17	68.0000
gene_MP005672	0.36565	0.77120	134	105	78.3582
gene_MP005676	0.41349	0.69856	257	163	63.4241
gene_MP005779	0.34321	0.70266	95	64	67.3684
gene_MP005814	0.38651	0.73293	132	125	94.6970
gene_MP005817	0.35922	0.83030	251	62	24.7012
gene_MP005871	0.38368	0.70213	189	0	0.0000
gene_MP005900	0.35543	0.55166	49	18	36.7347
gene_MP006070	0.36277	0.35594	32	27	84.3750
gene_MP006074	0.32448	0.85756	940	95	10.1064
gene_MP006364	0.33135	0.57208	148	92	62.1622
gene_MP006366	0.36813	0.83443	92	44	47.8261
gene_MP006531	0.36921	0.87235	695	0	0.0000
gene_MP006585	0.43831	0.71794	36	0	0.0000
gene_MP006645	0.40892	0.71675	96	85	88.5417
gene_MP006908	0.33793	0.85353	805	67	8.3230
gene_MP006912	0.35752	0.48940	20	20	100.0000
gene_MP006916	0.36831	0.96267	159	0	0.0000
gene_MP006923	0.36976	1.00774	184	139	75.5435
gene_MP006970	0.34331	0.78795	330	122	36.9697
gene_MP006977	0.39662	0.76348	206	183	88.8350
gene_MP006985	0.37914	0.86966	928	309	33.2974
gene_MP006990	0.41543	0.52073	63	62	98.4127
gene_MP007000	0.33763	0.55819	90	64	71.1111
gene_MP007003	0.34856	0.50092	33	28	84.8485
gene_MP007005	0.31472	0.94969	262	0	0.0000
gene_MP007017	0.32634	0.91611	71	0	0.0000
gene_MP007035	0.39028	0.81603	624	60	9.6154
gene_MP007045	0.37404	0.48546	31	26	83.8710
gene_MP007100	0.40812	0.55561	60	58	96.6667
gene_MP007109	0.35787	0.50980	94	89	94.6809
gene_MP007114	0.36503	0.72350	83	47	56.6265
gene_MP007117	0.39062	0.98915	122	106	86.8852
gene_MP007132	0.37400	0.96704	439	317	72.2096
gene_MP007172	0.35734	0.89788	524	47	8.9695
gene_MP007186	0.36926	0.88499	522	0	0.0000
gene_MP007226	0.46634	0.73790	149	0	0.0000
gene_MP007267	0.38836	0.77343	395	308	77.9747
gene_MP007454	0.33605	0.47187	21	10	47.6190
gene_MP007517	0.36364	0.51071	24	17	70.8333
gene_MP007518	0.34871	0.81712	87	65	74.7126
gene_MP007847	0.32563	0.65009	26	13	50.0000
gene_MP008259	0.37401	0.77094	151	17	11.2583
gene_MP008312	0.43152	0.70700	23	0	0.0000
gene_MP008352	0.33809	0.91085	2256	208	9.2199
gene_MP008584	0.37645	0.61533	43	34	79.0698
gene_MP008714	0.45595	0.50015	67	45	67.1642
gene_MP008739	0.34639	0.81930	533	100	18.7617
gene_MP008749	0.40489	0.67729	553	277	50.0904
gene_MP008752	0.42442	0.48066	124	0	0.0000
gene_MP008758	0.35066	1.01152	5133	223	4.3444
gene_MP008777	0.32714	0.92461	1630	0	0.0000
gene_MP008779	0.37472	0.47904	59	56	94.9153
gene_MP008799	0.34510	0.92101	1216	0	0.0000
gene_MP008884	0.41549	0.60292	68	54	79.4118
gene_MP009051	0.37515	0.92930	250	76	30.4000
gene_MP009070	0.35584	0.99208	9446	31	0.3282
gene_MP009248	0.35602	0.54664	36	22	61.1111
gene_MP009404	0.35838	0.52666	182	105	57.6923
gene_MP009469	0.36131	0.77853	79	0	0.0000
gene_MP009512	0.43359	0.73021	45	0	0.0000
gene_MP009569	0.37519	0.84013	160	92	57.5000
gene_MP009574	0.34367	0.96266	1944	0	0.0000
gene_MP009575	0.35221	0.87468	1075	17	1.5814
gene_MP009591	0.40812	0.55561	111	76	68.4685
gene_MP009626	0.35590	0.53178	46	32	69.5652
gene_MP010455	0.35431	0.60869	125	104	83.2000
gene_MP010535	0.44234	0.72667	45	0	0.0000
gene_MP010573	0.35912	0.65111	134	105	78.3582
gene_MP010584	0.37367	0.83864	101	89	88.1188
gene_MP010674	0.41363	0.91172	32	31	96.8750
gene_MP010711	0.44615	1.05865	65	51	78.4615
gene_MP010715	0.37206	0.75540	51	41	80.3922
gene_MP010719	0.36765	0.81571	187	0	0.0000
gene_MP010787	0.47949	0.89286	20	12	60.0000
gene_MP010843	0.38728	0.73483	54	37	68.5185
gene_MP010912	0.36561	0.71782	106	72	67.9245
gene_MP010945	0.38440	0.55163	388	45	11.5979
gene_MP010960	0.38860	0.64917	104	81	77.8846
gene_MP010987	0.34554	1.28089	321	0	0.0000
gene_MP011123	0.34739	0.87976	469	0	0.0000
gene_MP011257	0.38416	1.22707	30	29	96.6667
gene_MP011273	0.39603	0.69362	37	26	70.2703
gene_MP011388	0.36111	0.77556	30	25	83.3333
gene_MP011399	0.33895	0.90123	300	50	16.6667
gene_MP011462	0.34366	0.41858	66	31	46.9697
gene_MP011627	0.33944	0.95104	2142	0	0.0000
gene_MP011650	0.35607	0.98139	143	0	0.0000
gene_MP011651	0.34291	0.76737	241	173	71.7842
gene_MP011652	0.35766	0.79502	131	58	44.2748
gene_MP011653	0.39491	0.60995	55	46	83.6364
gene_MP011654	0.31739	0.55445	21	11	52.3810
gene_MP011655	0.36740	0.83730	120	64	53.3333
gene_MP011659	0.49488	0.51479	49	37	75.5102
gene_MP011677	0.34405	0.92039	421	0	0.0000
gene_MP011717	0.31172	0.64223	109	68	62.3853
gene_MP011734	0.38667	0.72755	60	48	80.0000
gene_MP011746	0.34574	1.02442	943	5	0.5302
gene_MP011868	0.34270	0.58616	49	19	38.7755
gene_MP011871	0.38716	0.95806	71	64	90.1408
gene_MP011886	0.35832	0.57068	62	30	48.3871
gene_MP011891	0.36809	0.56376	33	19	57.5758
gene_MP011892	0.33704	0.55363	58	15	25.8621
gene_MP011893	0.35319	0.64972	26	17	65.3846
gene_MP011894	0.35056	0.78698	605	159	26.2810
gene_MP011942	0.37643	1.00172	34	20	58.8235
gene_MP011956	0.35869	0.77344	74	40	54.0541
gene_MP011986	0.38724	0.74853	106	44	41.5094
gene_MP011987	0.39252	0.75901	68	57	83.8235
gene_MP011994	0.36385	0.64437	27	21	77.7778
gene_MP012077	0.34220	0.60736	38	29	76.3158
gene_MP012093	0.35248	0.71504	51	34	66.6667
gene_MP012096	0.31412	0.96201	1618	0	0.0000
gene_MP012146	0.37550	0.76005	93	53	56.9892
gene_MP012249	0.49101	0.56949	42	19	45.2381
gene_MP012371	0.36086	0.86265	2636	59	2.2382
gene_MP012421	0.35038	0.99557	151	71	47.0199
gene_MP012461	0.42510	0.55927	171	138	80.7018
gene_MP012483	0.34725	0.96521	1163	0	0.0000
gene_MP012487	0.35780	1.07524	194	21	10.8247
gene_MP012518	0.55618	0.54938	21	0	0.0000
gene_MP012563	0.39222	0.74589	67	61	91.0448
gene_MP012585	0.34477	0.63485	49	0	0.0000
gene_MP012702	0.35091	0.65131	68	52	76.4706
gene_MP012763	0.37317	0.67776	129	73	56.5891
gene_MP012877	0.35525	0.92612	109	80	73.3945
gene_MP012932	0.35245	1.03423	39	20	51.2821
gene_MP012946	0.39024	0.55769	33	12	36.3636
gene_MP013007	0.37435	0.54896	36	22	61.1111
gene_MP013110	0.50125	0.83798	21	8	38.0952
gene_MP013111	0.32537	0.55025	37	6	16.2162
gene_MP013119	0.37512	0.75578	54	43	79.6296
gene_MP013148	0.35244	0.97940	4288	10	0.2332
gene_MP013151	0.30523	0.49371	42	23	54.7619
gene_MP013154	0.40887	0.55489	116	87	75.0000
gene_MP013209	0.37294	0.81708	245	97	39.5918
gene_MP013213	0.43678	0.89823	51	32	62.7451
gene_MP013232	0.37485	0.83315	48	0	0.0000
gene_MP013236	0.40762	0.69004	118	118	100.0000
gene_MP013260	0.37049	0.89968	335	248	74.0299
gene_MP013261	0.37879	0.77143	45	34	75.5556
gene_MP013281	0.43052	0.74206	292	270	92.4658
gene_MP013347	0.34362	0.48427	101	42	41.5842
gene_MP013349	0.33809	0.54027	46	14	30.4348
gene_MP013387	0.41763	0.43689	85	68	80.0000
gene_MP013388	0.37954	0.59893	111	92	82.8829
gene_MP013397	0.36231	0.78832	373	233	62.4665
gene_MP013398	0.34398	0.90411	289	5	1.7301
gene_MP013425	0.40267	0.69600	171	117	68.4211
gene_MP013528	0.33895	0.75317	50	0	0.0000
gene_MP013773	0.35706	0.57260	44	30	68.1818
gene_MP013812	0.40656	0.55189	50	11	22.0000
gene_MP013831	0.36231	0.78832	707	597	84.4413
gene_MP013865	0.33206	1.04531	190	11	5.7895
gene_MP013885	0.34285	0.97827	3227	16	0.4958
gene_MP014111	0.39825	0.65517	60	43	71.6667
gene_MP014112	0.38368	0.69068	116	64	55.1724
gene_MP014164	0.42256	0.48254	21	17	80.9524
gene_MP014173	0.35830	1.14576	938	0	0.0000
gene_MP014242	0.35497	0.93477	1077	0	0.0000
gene_MP014249	0.32760	0.53835	94	47	50.0000
gene_MP014274	0.33186	0.91811	266	179	67.2932
gene_MP014380	0.33743	0.99107	80	50	62.5000
gene_MP014413	0.34562	0.98604	865	0	0.0000
gene_MP014431	0.34562	0.98604	459	0	0.0000
gene_MP014441	0.40998	0.66337	148	102	68.9189
gene_MP014527	0.31811	0.96248	2685	3	0.1117
gene_MP014707	0.35144	0.64728	58	0	0.0000
gene_MP014775	0.41254	0.83578	154	139	90.2597
gene_MP014787	0.32719	0.62375	25	18	72.0000
gene_MP014804	0.37853	0.65771	201	177	88.0597
gene_MP014832	0.34609	1.00058	1096	8	0.7299
gene_MP014884	0.34752	0.98383	2005	0	0.0000
gene_MP014944	0.35505	0.72241	104	1	0.9615
gene_MP014981	0.34287	0.64363	94	6	6.3830
gene_MP015178	0.31961	1.02318	33	0	0.0000
gene_MP015189	0.33371	1.01321	2266	0	0.0000
gene_MP015242	0.43503	0.65974	235	164	69.7872
gene_MP015245	0.34562	0.98604	1199	1	0.0834
gene_MP015330	0.36984	0.79057	35	0	0.0000
gene_MP015332	0.35707	0.60120	70	40	57.1429
gene_MP015756	0.46883	0.80788	56	0	0.0000
gene_MP015803	0.39175	1.12665	59	0	0.0000
gene_MP015989	0.39550	0.42524	40	33	82.5000
gene_MP016013	0.37083	0.83896	112	0	0.0000
gene_MP016040	0.37500	0.42645	26	14	53.8462
gene_MP016052	0.36244	0.59065	81	64	79.0123
gene_MP016059	0.47129	0.67655	41	32	78.0488
gene_MP016084	0.39960	0.79117	223	178	79.8206
gene_MP016091	0.31718	0.94417	1623	0	0.0000
gene_MP016096	0.36445	0.53089	37	27	72.9730
gene_MP016101	0.34440	0.82923	264	102	38.6364
gene_MP016104	0.34469	0.86304	806	4	0.4963
gene_MP016151	0.37409	0.72694	271	219	80.8118
gene_MP016166	0.46032	0.78444	70	0	0.0000
gene_MP016261	0.36626	0.50196	29	25	86.2069
gene_MP016400	0.42440	1.06702	61	0	0.0000
gene_MP016491	0.30687	0.72273	33	1	3.0303
gene_MP016605	0.34932	0.81979	149	41	27.5168
gene_MP016714	0.29415	0.72151	29	0	0.0000
gene_MP016908	0.30401	1.12436	20	0	0.0000
gene_MP017003	0.35528	0.73830	161	99	61.4907
gene_MP017070	0.45643	0.77929	36	0	0.0000
gene_MP017411	0.40474	0.69410	50	0	0.0000
gene_MP017484	0.41245	0.82528	86	59	68.6047
gene_MP017580	0.43954	0.99762	45	0	0.0000
gene_MP017722	0.35595	0.58782	21	12	57.1429
gene_MP017729	0.36128	0.85470	440	13	2.9545
gene_MP017733	0.34841	0.68938	250	0	0.0000
gene_MP017740	0.36051	0.45635	23	12	52.1739
gene_MP017743	0.39642	0.68497	79	62	78.4810
gene_MP017777	0.34825	0.82120	66	9	13.6364
gene_MP017870	0.52252	0.70813	21	19	90.4762
gene_MP018167	0.36869	0.49781	35	12	34.2857
gene_MP018172	0.37880	0.86079	55	0	0.0000
gene_MP018232	0.33895	1.01800	204	11	5.3922
gene_MP018284	0.34508	0.54184	88	79	89.7727
gene_MP018337	0.36166	0.91657	80	0	0.0000
gene_MP018377	0.39958	0.72970	94	67	71.2766
gene_MP018386	0.34597	0.93413	2484	0	0.0000
gene_MP018452	0.40379	0.71938	48	0	0.0000
gene_MP018524	0.38306	0.68700	43	15	34.8837
gene_MP019228	0.34496	0.78093	455	0	0.0000
gene_MP000001	0.39288	0.53456	109	54	49.5413
gene_MP000124	0.35722	0.58288	86	50	58.1395
gene_MP000146	0.34056	0.64816	123	81	65.8537
gene_MP000160	0.35927	0.80242	280	78	27.8571
gene_MP000169	0.37547	0.50950	56	39	69.6429
gene_MP000172	0.37019	0.64013	69	61	88.4058
gene_MP000191	0.37700	0.94547	67	48	71.6418
gene_MP000228	0.36184	0.56730	79	0	0.0000
gene_MP000240	0.38160	0.59230	74	58	78.3784
gene_MP000302	0.41690	0.73203	207	178	85.9903
gene_MP000307	0.32691	0.72133	35	24	68.5714
gene_MP000312	0.39013	1.19721	67	51	76.1194
gene_MP000359	0.39111	0.61715	64	45	70.3125
gene_MP000361	0.34577	0.66717	112	45	40.1786
gene_MP000403	0.32586	0.99592	877	0	0.0000
gene_MP000429	0.35782	0.61012	30	24	80.0000
gene_MP000515	0.38592	0.81704	104	79	75.9615
gene_MP000521	0.40967	0.64128	143	76	53.1469
gene_MP000675	0.35800	0.84076	1607	210	13.0678
gene_MP000690	0.34062	0.63489	64	29	45.3125
gene_MP001114	0.48303	0.71904	42	27	64.2857
gene_MP001321	0.32834	0.93200	142	0	0.0000
gene_MP001421	0.34035	0.63564	40	10	25.0000
gene_MP001538	0.35820	0.78848	280	176	62.8571
gene_MP001576	0.37604	0.61958	76	65	85.5263
gene_MP001595	0.39562	0.89811	284	250	88.0282
gene_MP001657	0.39954	0.48169	25	8	32.0000
gene_MP001698	0.51058	0.81120	59	57	96.6102
gene_MP001871	0.38004	0.63401	225	210	93.3333
gene_MP001999	0.40447	0.69159	116	98	84.4828
gene_MP002004	0.36183	0.85958	55	44	80.0000
gene_MP002066	0.37883	0.60853	36	33	91.6667
gene_MP002079	0.34638	0.87135	292	1	0.3425
gene_MP002090	0.40226	0.61326	46	41	89.1304
gene_MP002099	0.34995	0.64604	84	71	84.5238
gene_MP002123	0.36537	0.74776	164	114	69.5122
gene_MP002194	0.35852	0.65436	30	28	93.3333
gene_MP002257	0.45493	0.74667	44	43	97.7273
gene_MP002262	0.37543	0.69958	48	40	83.3333
gene_MP002351	0.37435	0.73009	57	36	63.1579
gene_MP002355	0.38615	0.83271	95	78	82.1053
gene_MP002517	0.32429	0.96112	1371	0	0.0000
gene_MP002577	0.39607	0.51203	21	11	52.3810
gene_MP002580	0.38692	0.90799	180	0	0.0000
gene_MP002604	0.42395	0.98565	40	0	0.0000
gene_MP002642	0.35726	0.64232	35	14	40.0000
gene_MP002773	0.36082	0.74249	52	42	80.7692
gene_MP002785	0.38405	0.71793	546	360	65.9341
gene_MP002786	0.42242	0.71299	114	66	57.8947
gene_MP002843	0.42175	0.81801	97	80	82.4742
gene_MP002873	0.49567	0.52876	30	28	93.3333
gene_MP003034	0.41647	0.50823	64	37	57.8125
gene_MP003064	0.37903	0.79375	110	0	0.0000
gene_MP003148	0.34902	0.52059	101	84	83.1683
gene_MP003151	0.37191	0.66954	90	0	0.0000
gene_MP003179	0.37820	0.91185	981	0	0.0000
gene_MP003183	0.35794	0.71560	51	0	0.0000
gene_MP003251	0.33672	0.87234	136	94	69.1176
gene_MP003296	0.38972	0.96122	359	16	4.4568
gene_MP003314	0.37173	0.68884	89	0	0.0000
gene_MP003352	0.40782	0.70614	71	55	77.4648
gene_MP003590	0.38067	0.49194	30	23	76.6667
gene_MP003599	0.35462	0.67065	105	24	22.8571
gene_MP003658	0.47352	0.86021	110	98	89.0909
gene_MP003659	0.35417	0.78295	39	1	2.5641
gene_MP003708	0.39267	0.70587	92	65	70.6522
gene_MP003765	0.36332	0.98813	85	61	71.7647
gene_MP003777	0.37410	0.84278	191	106	55.4974
gene_MP003784	0.35684	0.62684	55	41	74.5455
gene_MP003806	0.39229	0.60876	94	85	90.4255
gene_MP003813	0.37773	0.78263	147	136	92.5170
gene_MP003854	0.35051	0.47795	49	34	69.3878
gene_MP003882	0.37927	0.69328	350	179	51.1429
gene_MP003893	0.39882	0.73666	99	74	74.7475
gene_MP003960	0.40035	0.82963	56	42	75.0000
gene_MP003994	0.48052	1.11048	29	29	100.0000
gene_MP004032	0.36200	1.00574	1563	72	4.6065
gene_MP004033	0.39024	0.57848	53	0	0.0000
gene_MP004079	0.36407	0.84244	654	47	7.1865
gene_MP004177	0.37071	0.86828	758	35	4.6174
gene_MP004178	0.40509	0.75595	165	135	81.8182
gene_MP004192	0.41251	1.00608	71	51	71.8310
gene_MP004446	0.34269	0.95948	930	0	0.0000
gene_MP004582	0.49692	0.77343	53	0	0.0000
gene_MP004585	0.33523	0.78404	135	95	70.3704
gene_MP004586	0.34696	0.80303	666	50	7.5075
gene_MP004627	0.32133	0.81694	164	0	0.0000
gene_MP004720	0.37934	0.71530	85	0	0.0000
gene_MP004946	0.38273	0.90995	202	147	72.7723
gene_MP005233	0.34600	0.95817	2885	0	0.0000
gene_MP005299	0.38723	0.50335	75	49	65.3333
gene_MP005399	0.40059	0.58998	40	23	57.5000
gene_MP005588	0.35434	1.04243	4001	0	0.0000
gene_MP005617	0.40361	0.63267	203	138	67.9803
gene_MP005638	0.36624	0.86061	107	83	77.5701
gene_MP005662	0.44848	0.80455	40	16	40.0000
gene_MP005710	0.34682	0.92816	3568	0	0.0000
gene_MP005773	0.39428	0.95861	182	151	82.9670
gene_MP005937	0.36385	0.75777	73	59	80.8219
gene_MP005981	0.37829	0.92825	26	22	84.6154
gene_MP005995	0.35540	0.97198	2258	0	0.0000
gene_MP006336	0.36188	0.98194	981	24	2.4465
gene_MP006386	0.34896	0.58062	61	31	50.8197
gene_MP006399	0.34599	0.95825	67	0	0.0000
gene_MP006449	0.34696	0.80303	44	0	0.0000
gene_MP007349	0.36751	0.99747	471	0	0.0000
gene_MP007358	0.47264	0.75044	27	0	0.0000
gene_MP007559	0.43636	0.70287	79	0	0.0000
gene_MP007949	0.34966	0.85834	601	0	0.0000
gene_MP007958	0.34679	0.71808	81	61	75.3086
gene_MP007968	0.36676	0.91903	251	0	0.0000
gene_MP007981	0.35326	0.90812	334	244	73.0539
gene_MP007999	0.33316	0.86111	317	7	2.2082
gene_MP008022	0.40676	0.62752	249	169	67.8715
gene_MP008024	0.35363	1.02306	4583	2	0.0436
gene_MP008047	0.34907	0.92356	31	0	0.0000
gene_MP008055	0.35164	0.85923	327	0	0.0000
gene_MP008072	0.32729	0.98103	3198	0	0.0000
gene_MP008080	0.35914	0.75904	233	172	73.8197
gene_MP008096	0.35875	0.68238	198	149	75.2525
gene_MP008116	0.32919	0.97828	1276	0	0.0000
gene_MP008121	0.32924	0.87087	566	247	43.6396
gene_MP008143	0.42798	0.74417	74	53	71.6216
gene_MP008166	0.34001	0.73638	69	53	76.8116
gene_MP008186	0.33980	1.03278	4125	0	0.0000
gene_MP008237	0.38263	0.77510	101	79	78.2178
gene_MP008278	0.35656	0.66359	55	47	85.4545
gene_MP008362	0.40008	0.83675	79	0	0.0000
gene_MP009671	0.35839	0.93464	1780	0	0.0000
gene_MP009695	0.33728	1.02258	714	0	0.0000
gene_MP009716	0.38064	0.81170	128	104	81.2500
gene_MP009723	0.39339	0.45006	54	35	64.8148
gene_MP009735	0.34932	0.91811	48	0	0.0000
gene_MP009921	0.37837	0.71542	242	165	68.1818
gene_MP009967	0.39195	0.74919	150	118	78.6667
gene_MP009986	0.41798	0.87304	28	0	0.0000
gene_MP010006	0.38110	0.66465	120	0	0.0000
gene_MP010007	0.38150	0.66878	77	0	0.0000
gene_MP010008	0.38069	0.66612	116	0	0.0000
gene_MP010027	0.33980	1.03278	623	247	39.6469
gene_MP010206	0.38260	0.81863	167	118	70.6587
gene_MP010337	0.36772	0.54625	51	44	86.2745
gene_MP010345	0.35175	0.79114	512	264	51.5625
gene_MP010352	0.39953	0.66859	135	120	88.8889
gene_MP010451	0.42671	0.67426	52	0	0.0000
gene_MP010563	0.38315	0.79895	40	0	0.0000
gene_MP010597	0.39049	0.71330	101	0	0.0000
gene_MP010710	0.34596	0.72524	63	39	61.9048
gene_MP010742	0.36484	0.77258	31	18	58.0645
gene_MP010751	0.44099	0.89274	31	26	83.8710
gene_MP010867	0.39558	0.44953	27	24	88.8889
gene_MP010947	0.39038	0.55947	23	19	82.6087
gene_MP010963	0.34959	0.68565	61	40	65.5738
gene_MP011012	0.44147	0.57374	27	15	55.5556
gene_MP011172	0.36859	0.90401	563	26	4.6181
gene_MP011274	0.34141	0.81722	253	0	0.0000
gene_MP011285	0.41073	0.73500	58	0	0.0000
gene_MP011289	0.45185	0.38991	21	6	28.5714
gene_MP011307	0.41383	0.81495	68	45	66.1765
gene_MP011329	0.37539	0.80951	301	291	96.6777
gene_MP011330	0.34290	0.89646	491	75	15.2749
gene_MP011356	0.45114	1.05417	39	36	92.3077
gene_MP011373	0.37495	0.71123	67	55	82.0896
gene_MP011381	0.39359	0.79050	21	1	4.7619
gene_MP011508	0.38882	0.77137	49	0	0.0000
gene_MP011577	0.34861	1.19583	36	21	58.3333
gene_MP011590	0.36128	0.74147	216	104	48.1481
gene_MP011632	0.37744	0.67977	166	77	46.3855
gene_MP011658	0.34139	0.62908	64	24	37.5000
gene_MP011705	0.34775	0.82820	517	0	0.0000
gene_MP011728	0.33858	0.83184	466	0	0.0000
gene_MP011793	0.33223	0.77894	237	139	58.6498
gene_MP011815	0.36419	0.91042	503	0	0.0000
gene_MP011855	0.36631	0.75793	239	113	47.2803
gene_MP011919	0.36241	0.78062	208	0	0.0000
gene_MP011920	0.35262	0.79536	85	42	49.4118
gene_MP011922	0.42568	1.05261	42	0	0.0000
gene_MP011924	0.33667	0.57477	24	19	79.1667
gene_MP011938	0.35124	0.72080	46	32	69.5652
gene_MP011939	0.34623	0.61668	369	18	4.8780
gene_MP011975	0.36283	0.74417	161	0	0.0000
gene_MP012007	0.33988	1.01349	2101	1	0.0476
gene_MP012095	0.36368	0.77748	55	37	67.2727
gene_MP012170	0.35437	0.92390	2313	0	0.0000
gene_MP012210	0.34413	0.95135	48	36	75.0000
gene_MP012229	0.38975	0.77119	68	65	95.5882
gene_MP012232	0.37451	0.99579	163	117	71.7791
gene_MP012259	0.35684	0.63297	32	17	53.1250
gene_MP012267	0.33646	0.59029	23	14	60.8696
gene_MP012314	0.37115	0.67002	26	6	23.0769
gene_MP012408	0.39751	0.81955	1067	454	42.5492
gene_MP012464	0.35439	0.88854	312	0	0.0000
gene_MP012537	0.35024	0.71333	164	137	83.5366
gene_MP012588	0.42423	0.94438	74	58	78.3784
gene_MP012648	0.33496	1.06714	60	37	61.6667
gene_MP012696	0.36426	0.50822	37	0	0.0000
gene_MP012746	0.34839	0.92246	167	0	0.0000
gene_MP012839	0.37878	0.83560	106	79	74.5283
gene_MP012899	0.39716	0.76770	64	23	35.9375
gene_MP012914	0.38151	0.75646	227	149	65.6388
gene_MP013001	0.39214	0.68508	26	14	53.8462
gene_MP013190	0.39073	1.42118	24	16	66.6667
gene_MP013199	0.34720	0.82200	41	29	70.7317
gene_MP013262	0.34737	0.50538	112	92	82.1429
gene_MP013264	0.35401	0.85525	60	41	68.3333
