gene	gc	cpg_oe	n_cpg	n_conf	pct_conf
gene_MP003650	0.35850	0.82318	390	0	0.0000
gene_MP003673	0.37878	0.95919	92	0	0.0000
gene_MP003752	0.35756	0.90962	194	2	1.0309
gene_MP003985	0.36521	0.84493	187	38	20.3209
gene_MP004014	0.36251	0.89633	34	0	0.0000
gene_MP004109	0.36553	0.97731	226	1	0.4425
gene_MP004208	0.45197	0.99891	176	3	1.7045
gene_MP004312	0.36962	0.89279	159	5	3.1447
gene_MP004645	0.37828	0.81307	118	0	0.0000
gene_MP004661	0.38682	0.97642	908	9	0.9912
gene_MP004886	0.35481	0.99530	61	0	0.0000
gene_MP004969	0.36491	1.04591	1157	1	0.0864
gene_MP005032	0.36229	0.94244	518	0	0.0000
gene_MP005058	0.54566	1.13388	148	9	6.0811
gene_MP005110	0.34784	0.97792	177	0	0.0000
gene_MP005176	0.40587	0.79856	20	0	0.0000
gene_MP005206	0.39953	0.89275	137	0	0.0000
gene_MP005208	0.38555	1.03673	782	7	0.8951
gene_MP005211	0.49374	1.06028	164	0	0.0000
gene_MP005292	0.36918	1.06956	254	0	0.0000
gene_MP005515	0.36694	0.91742	64	0	0.0000
gene_MP005588	0.37924	1.00522	579	0	0.0000
gene_MP005648	0.34496	0.74548	31	16	51.6129
gene_MP005693	0.39164	1.43652	108	0	0.0000
gene_MP005819	0.36737	0.98807	162	12	7.4074
gene_MP006169	0.34282	0.93904	105	0	0.0000
gene_MP006219	0.37766	0.98785	290	2	0.6897
gene_MP006399	0.40974	1.04752	243	7	2.8807
gene_MP006400	0.35696	0.82458	31	0	0.0000
gene_MP006760	0.35390	0.95160	47	0	0.0000
gene_MP006771	0.34900	1.02824	316	0	0.0000
gene_MP006858	0.36416	0.97184	100	0	0.0000
gene_MP006960	0.37226	0.95030	32	0	0.0000
gene_MP007045	0.37273	0.92222	269	0	0.0000
gene_MP007797	0.43808	0.86242	61	0	0.0000
gene_MP007798	0.43808	0.86242	56	0	0.0000
gene_MP007802	0.43808	0.86242	84	0	0.0000
gene_MP007813	0.39122	0.99037	148	0	0.0000
gene_MP007821	0.37952	0.95299	2548	7	0.2747
gene_MP007833	0.41719	1.13312	486	0	0.0000
gene_MP007863	0.38090	1.20481	545	0	0.0000
gene_MP007868	0.38117	0.86367	969	0	0.0000
gene_MP007871	0.34373	0.91914	47	2	4.2553
gene_MP007873	0.34704	1.00510	407	0	0.0000
gene_MP007888	0.35908	1.03708	547	1	0.1828
gene_MP007895	0.35040	1.05232	1065	0	0.0000
gene_MP007940	0.37402	0.93849	66	0	0.0000
gene_MP007941	0.41327	1.11413	123	0	0.0000
gene_MP007956	0.44599	1.33763	1192	2	0.1678
gene_MP007984	0.40627	0.98989	434	0	0.0000
gene_MP007989	0.37402	0.93849	488	0	0.0000
gene_MP007995	0.37779	1.19993	794	0	0.0000
gene_MP008012	0.45340	1.18922	29	5	17.2414
gene_MP008022	0.71229	1.38217	603	2	0.3317
gene_MP008058	0.39031	0.91373	350	10	2.8571
gene_MP008062	0.36530	0.97893	1131	0	0.0000
gene_MP008072	0.38190	0.88850	412	3	0.7282
gene_MP008084	0.40312	1.03100	434	6	1.3825
gene_MP008249	0.57421	1.20175	391	9	2.3018
gene_MP008267	0.55124	0.85462	35	0	0.0000
gene_MP009393	0.47271	1.00493	190	0	0.0000
gene_MP009828	0.39107	0.91483	43	0	0.0000
gene_MP009831	0.41322	1.09316	1348	2	0.1484
gene_MP009848	0.34204	0.96894	576	0	0.0000
gene_MP009862	0.40098	0.99581	1848	3	0.1623
gene_MP009864	0.37594	1.02088	1364	7	0.5132
gene_MP009867	0.42317	1.00071	280	0	0.0000
gene_MP009883	0.39744	0.93001	686	0	0.0000
gene_MP009891	0.39621	0.94024	78	0	0.0000
gene_MP009914	0.40110	0.99548	429	0	0.0000
gene_MP009917	0.44347	0.88293	79	0	0.0000
gene_MP010020	0.37799	1.00757	699	11	1.5737
gene_MP010041	0.35117	0.96434	1150	0	0.0000
gene_MP010044	0.35929	0.81741	47	0	0.0000
gene_MP010053	0.36825	0.93925	780	0	0.0000
gene_MP010057	0.34983	1.09282	1095	0	0.0000
gene_MP010434	0.37284	1.10136	508	0	0.0000
gene_MP010448	0.37396	0.95502	492	7	1.4228
gene_MP010462	0.37543	1.05369	743	1	0.1346
gene_MP010464	0.39120	0.80044	162	5	3.0864
gene_MP010468	0.36465	0.91727	135	0	0.0000
gene_MP010592	0.35987	0.93748	31	0	0.0000
gene_MP010804	0.37284	1.10136	263	0	0.0000
gene_MP011030	0.48292	0.94813	27	0	0.0000
gene_MP011386	0.49897	1.17943	165	0	0.0000
gene_MP011825	0.41507	0.78144	40	17	42.5000
gene_MP012030	0.37233	0.84442	110	5	4.5455
gene_MP012403	0.39888	0.59369	25	0	0.0000
gene_MP012446	0.34612	0.95882	710	0	0.0000
gene_MP012462	0.41770	0.79005	40	0	0.0000
gene_MP012473	0.38561	0.80813	192	0	0.0000
gene_MP012503	0.36982	0.54801	105	13	12.3810
gene_MP012588	0.42107	1.06047	335	4	1.1940
gene_MP012700	0.41782	0.89029	290	4	1.3793
gene_MP012728	0.57007	0.96127	48	0	0.0000
gene_MP012752	0.42584	0.66605	20	3	15.0000
gene_MP012756	0.35791	0.97721	124	7	5.6452
gene_MP012767	0.36998	1.00329	118	0	0.0000
gene_MP012843	0.34867	0.40476	35	5	14.2857
gene_MP012852	0.35126	0.60784	23	5	21.7391
gene_MP012941	0.37325	0.91462	144	0	0.0000
gene_MP013003	0.39849	0.71784	64	0	0.0000
gene_MP013068	0.37474	1.12541	1226	19	1.5498
gene_MP013086	0.38518	0.80167	71	0	0.0000
gene_MP013270	0.51172	0.80200	99	5	5.0505
gene_MP013426	0.40940	0.55285	31	7	22.5806
gene_MP013787	0.32038	0.96097	112	15	13.3929
gene_MP013945	0.35904	0.70959	57	0	0.0000
gene_MP013946	0.34995	1.00468	868	0	0.0000
gene_MP014071	0.52018	0.82451	62	10	16.1290
gene_MP014107	0.34871	0.97890	1205	0	0.0000
gene_MP014203	0.38809	0.97063	163	0	0.0000
gene_MP014204	0.44200	0.91066	70	6	8.5714
gene_MP014247	0.35733	0.99250	374	17	4.5455
gene_MP014372	0.37069	0.93233	613	31	5.0571
gene_MP014401	0.36579	0.90372	132	0	0.0000
gene_MP014451	0.28644	1.01630	40	11	27.5000
gene_MP014477	0.36122	0.94466	904	0	0.0000
gene_MP014490	0.37151	1.05753	218	7	3.2110
gene_MP014614	0.49921	0.98515	54	4	7.4074
gene_MP014633	0.36329	0.72739	44	0	0.0000
gene_MP014642	0.34731	0.80572	59	0	0.0000
gene_MP014690	0.41171	0.81618	67	0	0.0000
gene_MP014733	0.40074	0.87910	332	4	1.2048
gene_MP014806	0.40049	0.77040	63	8	12.6984
gene_MP014813	0.39146	1.05049	357	0	0.0000
gene_MP014821	0.35441	0.92984	355	0	0.0000
gene_MP014960	0.34807	0.93173	127	0	0.0000
gene_MP015117	0.37780	1.21840	123	2	1.6260
gene_MP015154	0.36879	0.96695	285	0	0.0000
gene_MP015210	0.39204	1.02409	104	0	0.0000
gene_MP015421	0.45279	0.96302	36	0	0.0000
gene_MP015677	0.44030	1.17110	152	0	0.0000
gene_MP015680	0.44681	1.04646	353	3	0.8499
gene_MP015681	0.40617	0.90409	243	0	0.0000
gene_MP015682	0.47146	0.94292	118	0	0.0000
gene_MP015777	0.34366	0.88594	41	5	12.1951
gene_MP015895	0.40390	1.02405	302	13	4.3046
gene_MP015922	0.35007	0.94223	972	0	0.0000
gene_MP015975	0.41804	0.77687	68	0	0.0000
gene_MP016278	0.38079	0.94336	619	0	0.0000
gene_MP016284	0.35364	0.86949	27	0	0.0000
gene_MP016347	0.41158	0.72140	48	0	0.0000
gene_MP016412	0.40383	0.96820	63	0	0.0000
gene_MP016417	0.33677	0.97737	137	0	0.0000
gene_MP016450	0.42458	0.94420	70	0	0.0000
gene_MP016669	0.36924	0.61048	79	0	0.0000
gene_MP016679	0.38024	0.88645	84	0	0.0000
gene_MP016816	0.39086	1.10342	82	0	0.0000
gene_MP017224	0.39016	0.81126	78	0	0.0000
gene_MP017368	0.34818	0.94894	1021	0	0.0000
gene_MP017382	0.37390	0.98428	1233	0	0.0000
gene_MP017497	0.37709	0.92406	50	0	0.0000
gene_MP017685	0.67785	1.00374	51	0	0.0000
gene_MP017930	0.35070	0.98653	1272	17	1.3365
gene_MP018022	0.39978	0.92051	29	0	0.0000
gene_MP018074	0.39978	0.92051	121	0	0.0000
gene_MP018103	0.35651	0.96293	442	8	1.8100
gene_MP018134	0.37970	1.02997	64	0	0.0000
gene_MP018202	0.39088	0.99016	225	5	2.2222
gene_MP018511	0.42107	1.06047	50	0	0.0000
gene_MP018632	0.42107	1.06047	340	0	0.0000
gene_MP018646	0.38148	0.81471	32	0	0.0000
gene_MP019367	0.42244	0.61629	42	0	0.0000
gene_MP019451	0.35714	0.89547	25	0	0.0000
gene_MP019517	0.50328	0.88081	85	0	0.0000
gene_MP019521	0.35320	0.97124	35	0	0.0000
gene_MP019696	0.43007	0.83034	29	0	0.0000
gene_MP019732	0.35278	0.94176	45	0	0.0000
gene_MP019836	0.36956	0.97503	124	0	0.0000
gene_MP020001	0.38484	0.75535	286	0	0.0000
gene_MP020008	0.35862	0.82813	119	8	6.7227
gene_MP020101	0.35735	1.04153	429	0	0.0000
gene_MP020105	0.41558	1.02513	739	0	0.0000
gene_MP020210	0.41495	0.75457	65	0	0.0000
gene_MP020216	0.36964	1.17140	21	0	0.0000
gene_MP020235	0.39200	0.70280	20	0	0.0000
gene_MP020271	0.37270	0.87223	212	0	0.0000
gene_MP020275	0.46519	0.66688	493	11	2.2312
gene_MP020586	0.45399	1.03198	26	0	0.0000
gene_MP020646	0.49206	0.88730	101	1	0.9901
gene_MP020915	0.34059	0.92833	63	0	0.0000
gene_MP021233	0.36956	0.97503	21	0	0.0000
gene_MP022013	0.59269	1.26048	111	0	0.0000
gene_MP022468	0.48175	1.22196	164	5	3.0488
gene_MP022482	0.37194	1.00178	304	0	0.0000
gene_MP022496	0.37414	0.94847	134	0	0.0000
gene_MP022542	0.35817	1.01022	2329	0	0.0000
gene_MP022558	0.41436	0.78543	51	0	0.0000
gene_MP022634	0.36875	0.77021	78	0	0.0000
gene_MP022671	0.35740	0.92818	57	0	0.0000
gene_MP022710	0.34191	0.78395	65	0	0.0000
gene_MP022867	0.35736	0.79623	100	9	9.0000
gene_MP022946	0.37883	0.97636	683	0	0.0000
gene_MP022951	0.46184	1.26195	715	0	0.0000
gene_MP023034	0.41667	1.12365	214	0	0.0000
gene_MP023041	0.41094	0.72409	24	0	0.0000
gene_MP023042	0.34137	0.88996	461	0	0.0000
gene_MP023157	0.38806	0.37502	33	12	36.3636
gene_MP023194	0.38290	1.05548	183	1	0.5464
gene_MP023197	0.41540	1.11288	618	3	0.4854
gene_MP023233	0.39920	0.76693	24	0	0.0000
gene_MP023237	0.37209	0.83309	58	0	0.0000
gene_MP023430	0.36624	0.68601	64	1	1.5625
gene_MP023461	0.37270	0.87223	99	0	0.0000
gene_MP023604	0.37775	0.91204	335	0	0.0000
gene_MP023610	0.34341	0.89817	115	1	0.8696
gene_MP023721	0.36341	0.91176	111	13	11.7117
gene_MP023908	0.39163	0.76672	59	0	0.0000
gene_MP024168	0.40383	0.97337	51	0	0.0000
gene_MP024782	0.42088	0.87923	60	0	0.0000
gene_MP000063	0.38275	0.98010	242	0	0.0000
gene_MP000071	0.38465	0.94826	385	2	0.5195
gene_MP000076	0.40258	1.20474	501	0	0.0000
gene_MP000239	0.39022	0.75748	21	15	71.4286
gene_MP000248	0.34989	1.08062	246	0	0.0000
gene_MP000303	0.40324	0.98406	455	4	0.8791
gene_MP000308	0.50634	0.99398	215	0	0.0000
gene_MP000359	0.44542	0.98895	166	8	4.8193
gene_MP000362	0.36220	0.48836	61	6	9.8361
gene_MP000440	0.39284	0.95021	142	4	2.8169
gene_MP000442	0.37286	1.20296	1633	0	0.0000
gene_MP000583	0.44903	1.26640	1084	2	0.1845
gene_MP000663	0.34877	0.93088	406	7	1.7241
gene_MP000746	0.37722	0.97152	508	0	0.0000
gene_MP000813	0.35216	0.92599	317	0	0.0000
gene_MP001054	0.39185	0.94274	133	1	0.7519
gene_MP001068	0.39185	0.94274	553	4	0.7233
gene_MP001101	0.43825	0.92349	143	0	0.0000
gene_MP001109	0.36986	0.60999	41	1	2.4390
gene_MP001391	0.35444	1.01698	613	8	1.3051
gene_MP001447	0.35447	0.85638	262	4	1.5267
gene_MP001642	0.38790	0.47763	53	19	35.8491
gene_MP001652	0.40465	0.85175	48	6	12.5000
gene_MP001681	0.38004	0.87568	143	0	0.0000
gene_MP001766	0.35222	0.91237	25	0	0.0000
gene_MP001776	0.34475	0.99351	787	0	0.0000
gene_MP001784	0.40470	1.27397	796	9	1.1307
gene_MP001854	0.40053	0.77759	67	0	0.0000
gene_MP002058	0.36867	0.90973	448	5	1.1161
gene_MP002179	0.46043	1.29347	286	0	0.0000
gene_MP002317	0.39273	0.82187	227	8	3.5242
gene_MP002353	0.38049	0.89737	216	24	11.1111
gene_MP002359	0.38612	0.92589	328	0	0.0000
gene_MP002366	0.38509	0.85845	150	0	0.0000
gene_MP002369	0.38487	0.60179	48	0	0.0000
gene_MP002390	0.41840	0.45935	23	5	21.7391
gene_MP002395	0.37678	0.94961	73	0	0.0000
gene_MP002411	0.34384	0.88567	32	0	0.0000
gene_MP002464	0.38259	0.96715	27	0	0.0000
gene_MP002477	0.41735	1.00882	311	0	0.0000
gene_MP002777	0.38867	0.64938	30	2	6.6667
gene_MP002780	0.36734	0.68652	110	16	14.5455
gene_MP002781	0.42500	0.42556	23	10	43.4783
gene_MP002782	0.42500	0.42556	23	7	30.4348
gene_MP002788	0.40240	0.89180	124	0	0.0000
gene_MP002793	0.35191	0.39242	28	3	10.7143
gene_MP002804	0.37700	0.84687	122	2	1.6393
gene_MP002971	0.37911	0.81578	68	1	1.4706
gene_MP003027	0.34629	0.92864	202	2	0.9901
gene_MP003079	0.34348	0.80085	215	10	4.6512
gene_MP003179	0.36901	0.89572	22	0	0.0000
gene_MP003184	0.36453	0.99918	2198	0	0.0000
gene_MP003199	0.35848	1.08698	1892	1	0.0529
gene_MP003223	0.38723	0.98586	88	0	0.0000
gene_MP003295	0.39576	0.79736	78	10	12.8205
gene_MP003536	0.37766	1.20531	151	5	3.3113
gene_MP003569	0.37175	0.85470	110	0	0.0000
gene_MP003578	0.36219	1.02619	373	0	0.0000
gene_MP003635	0.40796	1.31245	795	0	0.0000
gene_MP003858	0.39152	0.72915	45	0	0.0000
gene_MP003884	0.36434	0.93217	36	0	0.0000
gene_MP003954	0.44602	1.02494	28	0	0.0000
gene_MP003956	0.41249	0.89500	457	11	2.4070
gene_MP004064	0.38370	0.91805	52	5	9.6154
gene_MP004219	0.35002	0.84418	257	0	0.0000
gene_MP004520	0.35582	0.98430	830	0	0.0000
gene_MP004532	0.40075	0.93229	44	0	0.0000
gene_MP004769	0.36076	0.99897	113	0	0.0000
gene_MP004778	0.40461	0.84737	115	0	0.0000
gene_MP004782	0.36285	1.11960	837	0	0.0000
gene_MP004783	0.39051	1.11758	314	13	4.1401
gene_MP004793	0.34690	1.03042	1302	1	0.0768
gene_MP005213	0.36841	1.07183	198	0	0.0000
gene_MP005218	0.40713	0.76397	55	0	0.0000
gene_MP005321	0.35830	0.77066	139	0	0.0000
gene_MP005371	0.37990	1.09964	381	0	0.0000
gene_MP005380	0.36596	1.04277	88	0	0.0000
gene_MP005395	0.36511	1.04197	595	0	0.0000
gene_MP005473	0.38895	0.80584	80	2	2.5000
gene_MP005476	0.36277	1.03902	957	0	0.0000
gene_MP005556	0.37247	0.98895	70	0	0.0000
gene_MP005579	0.37644	0.97220	592	0	0.0000
gene_MP005583	0.36277	1.03902	120	7	5.8333
gene_MP005764	0.40815	0.88696	293	8	2.7304
gene_MP005773	0.35539	1.00816	509	0	0.0000
gene_MP005778	0.40793	0.39597	21	4	19.0476
gene_MP005793	0.34884	0.98550	603	0	0.0000
gene_MP005797	0.39291	1.08978	361	0	0.0000
gene_MP005804	0.40872	0.95158	112	0	0.0000
gene_MP005898	0.36322	0.77606	22	4	18.1818
gene_MP005923	0.35881	1.06271	339	0	0.0000
gene_MP005929	0.36302	0.90886	92	0	0.0000
gene_MP005940	0.33824	0.98635	147	3	2.0408
gene_MP005962	0.37828	0.60425	1485	287	19.3266
gene_MP005964	0.37746	1.21124	764	1	0.1309
gene_MP005990	0.40433	1.02679	294	2	0.6803
gene_MP006035	0.37266	0.91595	196	0	0.0000
gene_MP006180	0.39008	1.02189	169	0	0.0000
gene_MP006186	0.39913	1.12946	197	0	0.0000
gene_MP006561	0.37821	1.18549	408	0	0.0000
gene_MP006652	0.40918	0.89351	113	4	3.5398
gene_MP006660	0.36953	0.90017	667	0	0.0000
gene_MP006694	0.37694	1.19387	23	0	0.0000
gene_MP006936	0.36984	0.95821	61	0	0.0000
gene_MP007620	0.48476	0.85866	99	0	0.0000
gene_MP007842	0.54819	1.22806	35	0	0.0000
gene_MP008489	0.65730	1.14572	255	0	0.0000
gene_MP008495	0.35199	0.95034	217	0	0.0000
gene_MP008510	0.40290	1.07964	272	8	2.9412
gene_MP008543	0.52290	1.22528	455	0	0.0000
gene_MP008555	0.39949	0.84946	151	9	5.9603
gene_MP008602	0.34491	0.89601	407	4	0.9828
gene_MP008618	0.36137	1.17899	741	0	0.0000
gene_MP008631	0.42814	0.88917	107	0	0.0000
gene_MP008632	0.37631	0.97847	329	0	0.0000
gene_MP008635	0.39182	1.13162	520	8	1.5385
gene_MP008660	0.37875	1.05461	426	6	1.4085
gene_MP008673	0.67303	1.15879	137	0	0.0000
gene_MP008681	0.34772	1.00647	1696	0	0.0000
gene_MP008742	0.43530	1.09410	1015	0	0.0000
gene_MP008913	0.36288	1.09136	392	5	1.2755
gene_MP009395	0.47474	1.00227	105	0	0.0000
gene_MP010396	0.41238	1.05550	313	0	0.0000
gene_MP010657	0.36777	0.97990	246	0	0.0000
gene_MP010990	0.35711	1.00244	523	0	0.0000
gene_MP011014	0.36134	0.91498	263	0	0.0000
gene_MP011034	0.48533	0.94765	114	0	0.0000
gene_MP011140	0.37531	0.93710	560	7	1.2500
gene_MP011223	0.38240	1.04719	742	0	0.0000
gene_MP011248	0.40330	0.94971	328	0	0.0000
gene_MP011265	0.36588	0.87875	2753	0	0.0000
gene_MP011297	0.40665	0.97196	69	0	0.0000
gene_MP011555	0.37146	0.98966	254	0	0.0000
gene_MP011560	0.40009	0.74989	66	0	0.0000
gene_MP011633	0.38037	0.87559	26	0	0.0000
gene_MP011648	0.37797	0.72177	25	12	48.0000
gene_MP011842	0.37932	1.00534	243	0	0.0000
gene_MP011849	0.45806	0.83436	40	9	22.5000
gene_MP012014	0.36003	1.08362	70	0	0.0000
gene_MP012131	0.35556	0.95371	2246	3	0.1336
gene_MP012211	0.38922	1.15193	90	0	0.0000
gene_MP012562	0.42520	0.78497	26	0	0.0000
gene_MP012567	0.37595	0.91261	570	0	0.0000
gene_MP012585	0.43580	1.04392	330	5	1.5152
gene_MP012601	0.36331	1.02144	163	0	0.0000
gene_MP012627	0.38489	0.74452	50	3	6.0000
gene_MP012666	0.36343	0.77129	37	0	0.0000
gene_MP012754	0.41049	1.00137	94	0	0.0000
gene_MP012776	0.34793	0.90319	445	0	0.0000
gene_MP012931	0.39381	0.87091	78	0	0.0000
gene_MP012959	0.33960	0.85012	127	0	0.0000
gene_MP012971	0.35090	1.11486	514	0	0.0000
gene_MP012974	0.40632	0.31315	29	2	6.8966
gene_MP012979	0.36808	0.34807	25	7	28.0000
gene_MP012980	0.37279	0.89066	259	0	0.0000
gene_MP012982	0.54831	1.09275	20	0	0.0000
gene_MP012988	0.42440	0.97310	51	0	0.0000
gene_MP013027	0.37415	0.89800	326	0	0.0000
gene_MP013036	0.34705	0.84917	84	0	0.0000
gene_MP013052	0.34071	1.12906	256	0	0.0000
gene_MP013059	0.44217	0.88335	160	0	0.0000
gene_MP013133	0.36896	0.62698	61	30	49.1803
gene_MP013400	0.38662	0.83921	125	0	0.0000
gene_MP013412	0.35036	0.92832	154	20	12.9870
gene_MP013424	0.39239	0.54505	27	8	29.6296
gene_MP013429	0.38747	0.65628	120	13	10.8333
gene_MP013436	0.36218	1.00190	112	0	0.0000
gene_MP013438	0.38867	0.76631	122	24	19.6721
gene_MP013489	0.35003	0.87585	515	0	0.0000
gene_MP013645	0.36967	0.80096	113	10	8.8496
gene_MP013793	0.39568	0.80405	24	8	33.3333
gene_MP013805	0.36301	0.89258	284	0	0.0000
gene_MP013818	0.43473	0.96881	23	0	0.0000
gene_MP013821	0.39246	0.91109	57	4	7.0175
gene_MP013864	0.36176	0.94263	52	0	0.0000
gene_MP013909	0.36764	0.84985	38	0	0.0000
gene_MP013943	0.33565	1.04764	191	0	0.0000
gene_MP013984	0.35818	0.63881	61	6	9.8361
gene_MP013985	0.38293	0.75587	100	0	0.0000
gene_MP014104	0.37929	0.76212	44	4	9.0909
gene_MP014174	0.68473	1.25960	86	0	0.0000
gene_MP014175	0.67572	1.26030	89	0	0.0000
gene_MP014516	0.38994	0.80909	66	15	22.7273
gene_MP014563	0.38154	0.64850	23	4	17.3913
gene_MP014716	0.37873	0.86408	266	0	0.0000
gene_MP014815	0.37259	0.92131	99	1	1.0101
gene_MP014927	0.42490	0.88868	106	0	0.0000
gene_MP014962	0.39261	0.68220	26	8	30.7692
gene_MP014991	0.38684	0.73706	120	2	1.6667
gene_MP015085	0.36559	1.14935	1510	0	0.0000
gene_MP015090	0.38383	0.78571	44	12	27.2727
gene_MP015150	0.45659	0.87983	42	0	0.0000
gene_MP015261	0.34982	0.94500	578	0	0.0000
gene_MP015287	0.36559	0.55263	24	9	37.5000
gene_MP015319	0.37463	0.81055	59	0	0.0000
gene_MP015331	0.36589	0.87650	45	0	0.0000
gene_MP015537	0.37834	0.84941	302	10	3.3113
gene_MP015539	0.33900	0.89352	345	0	0.0000
gene_MP015635	0.35310	0.56024	57	20	35.0877
gene_MP015636	0.33510	0.66165	43	0	0.0000
gene_MP015786	0.36417	0.93780	142	4	2.8169
gene_MP015796	0.34726	0.82516	97	0	0.0000
gene_MP015901	0.43099	0.79733	28	0	0.0000
gene_MP016087	0.33959	0.90674	696	0	0.0000
gene_MP016095	0.37701	0.84824	69	0	0.0000
gene_MP016120	0.40508	1.10795	124	0	0.0000
gene_MP016132	0.35300	1.18455	1554	0	0.0000
gene_MP016496	0.34458	0.79692	71	0	0.0000
gene_MP016537	0.34065	0.85863	29	0	0.0000
gene_MP016824	0.35726	0.95478	151	0	0.0000
gene_MP016837	0.42198	0.87711	383	10	2.6110
gene_MP016840	0.35057	0.99893	2278	0	0.0000
gene_MP017016	0.37226	1.10294	434	0	0.0000
gene_MP017415	0.36093	0.84917	238	0	0.0000
gene_MP017429	0.44469	1.27554	1555	0	0.0000
gene_MP017445	0.39137	0.79930	33	0	0.0000
gene_MP017641	0.37006	1.01706	840	13	1.5476
gene_MP017771	0.34690	0.94164	30	0	0.0000
gene_MP017778	0.39264	0.82641	33	5	15.1515
gene_MP017912	0.39641	1.07205	258	0	0.0000
gene_MP017924	0.39119	0.95495	276	1	0.3623
gene_MP018243	0.40782	0.90877	171	24	14.0351
gene_MP018277	0.32447	0.77242	45	0	0.0000
gene_MP018314	0.35481	1.05045	1224	4	0.3268
gene_MP018454	0.49950	0.94119	59	0	0.0000
gene_MP018505	0.37427	0.77624	177	0	0.0000
gene_MP018515	0.35561	0.76973	52	0	0.0000
gene_MP018516	0.34899	0.85948	348	0	0.0000
gene_MP018619	0.43651	0.66844	22	0	0.0000
gene_MP018633	0.34501	0.75394	94	0	0.0000
gene_MP018726	0.36225	0.97762	63	0	0.0000
gene_MP019928	0.47500	0.67660	32	0	0.0000
gene_MP020341	0.39890	1.23898	148	0	0.0000
gene_MP020633	0.36036	0.95537	461	0	0.0000
gene_MP020637	0.38872	1.04879	238	0	0.0000
gene_MP020649	0.36062	1.10377	1124	0	0.0000
gene_MP020657	0.35038	0.73147	67	0	0.0000
gene_MP020690	0.40000	0.95836	32	0	0.0000
gene_MP020724	0.37881	1.02282	476	0	0.0000
gene_MP020730	0.40140	0.92598	143	0	0.0000
gene_MP020789	0.34894	0.99088	393	0	0.0000
gene_MP020894	0.43234	1.10623	310	8	2.5806
gene_MP020954	0.42478	1.04537	26	10	38.4615
gene_MP020964	0.38670	0.98802	458	9	1.9651
gene_MP020969	0.34495	0.95473	723	0	0.0000
gene_MP021064	0.49163	0.75779	30	0	0.0000
gene_MP021151	0.35754	0.92185	498	0	0.0000
gene_MP021295	0.38521	0.94709	54	0	0.0000
gene_MP021975	0.34005	0.58941	32	11	34.3750
gene_MP022291	0.43011	0.90732	36	0	0.0000
gene_MP023144	0.43193	1.05781	739	12	1.6238
gene_MP023152	0.36492	0.90714	38	0	0.0000
gene_MP023208	0.37359	0.91462	187	12	6.4171
gene_MP023217	0.33694	0.82817	20	0	0.0000
gene_MP023240	0.36887	0.60242	48	16	33.3333
gene_MP023426	0.37495	0.98563	32	0	0.0000
gene_MP023478	0.35745	1.11268	372	0	0.0000
gene_MP023490	0.37191	0.99216	48	0	0.0000
gene_MP023561	0.51345	0.89174	50	0	0.0000
gene_MP023680	0.44136	1.13802	68	0	0.0000
gene_MP023972	0.60518	1.09414	29	0	0.0000
gene_MP024085	0.35343	0.99854	1453	1	0.0688
gene_MP024100	0.36700	1.00754	77	2	2.5974
gene_MP024113	0.38106	1.04184	1226	0	0.0000
gene_MP024120	0.46630	0.96600	44	0	0.0000
gene_MP024147	0.38267	1.05381	487	0	0.0000
gene_MP024158	0.51216	1.26951	71	0	0.0000
gene_MP024287	0.36330	0.92913	52	0	0.0000
gene_MP024442	0.38002	0.92949	278	11	3.9568
gene_MP024471	0.50947	1.26405	152	0	0.0000
gene_MP024510	0.37126	0.71229	25	6	24.0000
gene_MP024610	0.49074	0.98836	51	0	0.0000
gene_MP000129	0.36432	1.13954	274	1	0.3650
gene_MP000131	0.37914	0.80666	316	29	9.1772
gene_MP000134	0.37684	0.93400	310	6	1.9355
gene_MP000162	0.34621	1.05008	338	0	0.0000
gene_MP000170	0.43653	1.09597	27	0	0.0000
gene_MP000206	0.37558	0.95998	113	0	0.0000
gene_MP000252	0.35699	0.92018	493	0	0.0000
gene_MP000299	0.38973	0.57738	20	19	95.0000
gene_MP000307	0.36856	1.06663	5615	5	0.0890
gene_MP000342	0.64787	1.14651	166	0	0.0000
gene_MP000367	0.43648	1.06868	238	0	0.0000
gene_MP000370	0.38571	0.81718	46	0	0.0000
gene_MP000379	0.41141	1.04812	263	0	0.0000
gene_MP000391	0.38172	0.87283	37	0	0.0000
gene_MP000423	0.39677	1.15677	86	2	2.3256
gene_MP000454	0.35765	1.09016	372	0	0.0000
gene_MP000465	0.40656	0.92148	58	0	0.0000
gene_MP000564	0.35868	0.98945	433	4	0.9238
gene_MP000638	0.45353	1.10919	209	0	0.0000
gene_MP000653	0.38645	0.98076	58	0	0.0000
gene_MP000654	0.39436	1.13382	89	0	0.0000
gene_MP000672	0.38645	0.98076	1002	0	0.0000
gene_MP000826	0.36976	0.98064	304	0	0.0000
gene_MP001038	0.41158	0.84218	63	0	0.0000
gene_MP001060	0.37446	0.52793	52	12	23.0769
gene_MP001061	0.47062	1.11596	135	11	8.1481
gene_MP001093	0.35634	0.94358	86	0	0.0000
gene_MP001122	0.36169	0.98855	61	0	0.0000
gene_MP001487	0.44266	0.91228	628	3	0.4777
gene_MP001524	0.44368	1.26869	231	0	0.0000
gene_MP001604	0.37268	0.88854	391	0	0.0000
gene_MP001646	0.36329	1.33791	31	1	3.2258
gene_MP001672	0.39568	0.74064	110	0	0.0000
