gene	gc	cpg_oe	n_cpg	n_conf	pct_conf
MOL.15150	0.31267	0.76026	170	109	64.1176
MOL.15151	0.38205	0.69545	70	49	70.0000
MOL.15153	0.29103	1.35635	45	7	15.5556
MOL.15156	0.29370	0.73535	38	30	78.9474
MOL.15157	0.31950	0.70774	59	49	83.0508
MOL.15158	0.54202	1.07884	56	0	0.0000
MOL.15159	0.33376	0.79940	131	82	62.5954
MOL.15164	0.33721	0.81496	605	579	95.7025
MOL.15166	0.31461	0.93159	106	25	23.5849
MOL.15167	0.31395	0.77316	312	302	96.7949
MOL.15170	0.32213	0.97857	997	4	0.4012
MOL.15176	0.32830	0.77554	128	104	81.2500
MOL.15177	0.32067	0.80847	194	119	61.3402
MOL.15178	0.30455	0.66772	36	20	55.5556
MOL.15184	0.31139	0.90928	26	26	100.0000
MOL.15185	0.28229	0.76873	37	35	94.5946
MOL.15186	0.32819	0.98929	190	111	58.4211
MOL.15187	0.30091	1.12227	42	42	100.0000
MOL.15189	0.35212	0.65444	91	89	97.8022
MOL.15193	0.33654	1.03768	55	39	70.9091
MOL.15194	0.31431	0.98074	58	0	0.0000
MOL.15195	0.30221	1.10470	25	0	0.0000
MOL.15207	0.36619	0.98228	610	0	0.0000
MOL.15211	0.32865	0.73898	302	285	94.3709
MOL.15222	0.34147	0.90519	104	29	27.8846
MOL.15225	0.30339	0.79570	35	31	88.5714
MOL.15226	0.32349	0.99155	2841	0	0.0000
MOL.15229	0.29476	0.83094	28	22	78.5714
MOL.15230	0.32704	0.77841	36	18	50.0000
MOL.15238	0.32772	0.85864	278	93	33.4532
MOL.15239	0.31863	0.99824	1925	0	0.0000
MOL.15240	0.32359	0.99225	1451	0	0.0000
MOL.15251	0.49071	0.71216	34	31	91.1765
MOL.15252	0.32537	1.03704	62	9	14.5161
MOL.15253	0.32470	0.93342	183	0	0.0000
MOL.15255	0.31273	0.99725	342	0	0.0000
MOL.15257	0.32734	0.80831	63	49	77.7778
MOL.15263	0.35236	0.68390	125	117	93.6000
MOL.15264	0.30386	0.83264	192	167	86.9792
MOL.15265	0.34646	0.75342	68	61	89.7059
MOL.15268	0.33879	0.85568	920	639	69.4565
MOL.15273	0.32043	0.84391	334	312	93.4132
MOL.15276	0.31519	0.67967	164	141	85.9756
MOL.15277	0.31541	0.58869	150	86	57.3333
MOL.15284	0.33616	1.13114	165	0	0.0000
MOL.15286	0.29093	0.99781	48	0	0.0000
MOL.15289	0.32388	0.93652	61	0	0.0000
MOL.15290	0.28179	0.84304	22	0	0.0000
MOL.15292	0.31913	0.89521	22	0	0.0000
MOL.15300	0.33539	0.73820	37	0	0.0000
MOL.15305	0.30733	1.01748	301	0	0.0000
MOL.15308	0.34325	0.92749	101	0	0.0000
MOL.15309	0.31503	1.33313	40	0	0.0000
MOL.15311	0.31529	0.66652	46	0	0.0000
MOL.15312	0.31085	1.32684	74	0	0.0000
MOL.15325	0.32175	0.79829	36	35	97.2222
MOL.15326	0.32649	0.79433	21	20	95.2381
MOL.15327	0.34669	0.82534	172	159	92.4419
MOL.15328	0.31958	0.74977	132	126	95.4545
MOL.15329	0.33186	0.80142	174	165	94.8276
MOL.15331	0.35231	0.97754	61	60	98.3607
MOL.15334	0.26929	0.81059	38	28	73.6842
MOL.15336	0.32285	0.75886	133	117	87.9699
MOL.15340	0.34817	0.65926	28	27	96.4286
MOL.15343	0.32900	0.77942	36	31	86.1111
MOL.15348	0.31336	0.86615	249	202	81.1245
MOL.15350	0.31395	0.94962	221	0	0.0000
MOL.15352	0.30826	0.50289	37	23	62.1622
MOL.15355	0.32310	0.96535	203	143	70.4433
MOL.15359	0.32104	0.59263	39	35	89.7436
MOL.15363	0.33508	0.91829	159	0	0.0000
MOL.15366	0.33236	0.77913	293	255	87.0307
MOL.15367	0.35581	0.99873	33	0	0.0000
MOL.15371	0.30647	0.94896	21	20	95.2381
MOL.15373	0.33151	0.77318	89	87	97.7528
MOL.15374	0.28957	0.66370	47	45	95.7447
MOL.15385	0.33251	0.82670	233	183	78.5408
MOL.15386	0.38606	0.83605	70	53	75.7143
MOL.15389	0.33990	0.99657	409	9	2.2005
MOL.15391	0.32949	0.71483	86	68	79.0698
MOL.15392	0.31713	0.97276	23	0	0.0000
MOL.15393	0.35418	0.73538	243	210	86.4198
MOL.15394	0.37205	0.67249	33	0	0.0000
MOL.15400	0.32415	1.02496	1089	0	0.0000
MOL.15404	0.31826	0.99946	2123	0	0.0000
MOL.15407	0.33694	0.56692	23	22	95.6522
MOL.15409	0.32725	0.87338	53	48	90.5660
MOL.15410	0.31353	1.10098	21	0	0.0000
MOL.15412	0.31677	0.73206	152	138	90.7895
MOL.15413	0.39182	1.32630	77	71	92.2078
MOL.15417	0.33246	0.80219	71	57	80.2817
MOL.15420	0.32980	0.76535	172	145	84.3023
MOL.15427	0.32092	0.87665	126	117	92.8571
MOL.15430	0.30507	0.67537	163	63	38.6503
MOL.15436	0.34293	0.75706	48	36	75.0000
MOL.15437	0.31448	0.87232	93	71	76.3441
MOL.15443	0.35846	0.76279	347	308	88.7608
MOL.15445	0.33541	0.74686	101	90	89.1089
MOL.15446	0.32825	0.67966	331	287	86.7069
MOL.15447	0.31305	0.95721	21	13	61.9048
MOL.15455	0.53647	1.01553	30	0	0.0000
MOL.15456	0.36980	0.95824	223	0	0.0000
MOL.15457	0.33977	1.01942	77	0	0.0000
MOL.15459	0.33292	1.02609	48	0	0.0000
MOL.15472	0.30216	1.22953	49	49	100.0000
MOL.15474	0.30337	0.75097	37	34	91.8919
MOL.15476	0.31788	0.87109	896	456	50.8929
MOL.15479	0.33770	0.91426	469	452	96.3753
MOL.15480	0.34473	0.83522	386	332	86.0104
MOL.15481	0.31522	0.63617	22	21	95.4545
MOL.15482	0.34020	0.89892	111	0	0.0000
MOL.15483	0.31608	0.94093	384	194	50.5208
MOL.15487	0.31119	0.77987	59	57	96.6102
MOL.15491	0.35849	1.02985	78	0	0.0000
MOL.15492	0.33202	0.96807	100	0	0.0000
MOL.15496	0.32201	0.82994	111	104	93.6937
MOL.15497	0.29052	0.85629	30	29	96.6667
MOL.15500	0.32861	0.80825	107	0	0.0000
MOL.15504	0.32980	0.81846	252	0	0.0000
MOL.15510	0.34508	0.68469	328	322	98.1707
MOL.15511	0.33692	0.95615	107	0	0.0000
MOL.15512	0.33724	0.83619	270	0	0.0000
MOL.15516	0.34412	1.02878	372	39	10.4839
MOL.15523	0.29784	0.81657	83	80	96.3855
MOL.15529	0.36139	0.82600	50	45	90.0000
MOL.15531	0.33704	1.06890	244	0	0.0000
MOL.15532	0.36434	0.95505	194	151	77.8351
MOL.15533	0.32327	0.80066	333	326	97.8979
MOL.15534	0.33559	0.85587	32	32	100.0000
MOL.15535	0.38338	0.44756	53	47	88.6792
MOL.15544	0.34531	0.91917	165	70	42.4242
MOL.15546	0.45690	0.72500	21	6	28.5714
MOL.15548	0.31478	0.52914	39	37	94.8718
MOL.15550	0.29671	0.70394	33	27	81.8182
MOL.15553	0.36167	1.01571	63	54	85.7143
MOL.15554	0.33519	0.81375	39	24	61.5385
MOL.15555	0.33678	0.97482	1209	144	11.9107
MOL.15559	0.34115	0.74280	116	101	87.0690
MOL.15560	0.34707	0.46539	21	15	71.4286
MOL.15561	0.30856	0.80073	38	36	94.7368
MOL.15562	0.31877	0.51542	23	20	86.9565
MOL.15564	0.32193	0.67200	75	69	92.0000
MOL.15565	0.33245	0.76995	46	40	86.9565
MOL.15569	0.33191	0.91926	194	27	13.9175
MOL.15582	0.30140	0.69411	48	46	95.8333
MOL.15584	0.33158	0.93501	157	148	94.2675
MOL.15588	0.30061	1.07628	373	0	0.0000
MOL.15589	0.33838	0.77505	299	252	84.2809
MOL.15591	0.36078	1.03953	522	107	20.4981
MOL.15594	0.32415	0.92188	116	93	80.1724
MOL.15597	0.30063	0.73696	43	38	88.3721
MOL.15601	0.32648	0.93024	557	0	0.0000
MOL.15605	0.39241	0.76229	69	67	97.1014
MOL.15606	0.32386	0.78139	31	28	90.3226
MOL.15608	0.33689	1.01470	170	0	0.0000
MOL.15610	0.36324	0.96889	32	16	50.0000
MOL.15611	0.41604	0.78864	51	48	94.1176
MOL.15613	0.32781	1.02468	597	114	19.0955
MOL.15616	0.33287	0.89921	724	481	66.4365
MOL.15617	0.34697	0.98905	103	10	9.7087
MOL.15624	0.33884	1.03071	279	0	0.0000
MOL.15626	0.34304	0.92970	133	0	0.0000
MOL.15627	0.33181	0.90734	2689	967	35.9613
MOL.15631	0.34168	0.93056	153	141	92.1569
MOL.15632	0.31631	0.88331	109	75	68.8073
MOL.15633	0.33016	0.81958	83	0	0.0000
MOL.15634	0.33392	0.83606	185	0	0.0000
MOL.15636	0.34177	0.79208	62	0	0.0000
MOL.15639	0.34704	0.97332	57	0	0.0000
MOL.15642	0.33253	0.99079	179	0	0.0000
MOL.15643	0.33515	0.89553	145	0	0.0000
MOL.15644	0.31704	0.74892	64	56	87.5000
MOL.15645	0.33018	0.82976	80	53	66.2500
MOL.15646	0.52568	1.16336	143	0	0.0000
MOL.15650	0.43744	1.09953	105	44	41.9048
MOL.15652	0.32819	0.72581	189	144	76.1905
MOL.15654	0.33186	0.78701	140	110	78.5714
MOL.15656	0.35494	0.76900	114	89	78.0702
MOL.15659	0.33681	0.83354	54	51	94.4444
MOL.15664	0.33010	0.98229	1967	0	0.0000
MOL.15667	0.32314	0.97498	355	0	0.0000
MOL.15669	0.26784	0.96937	37	0	0.0000
MOL.15670	0.36081	0.86006	53	0	0.0000
MOL.15672	0.32459	0.91704	684	0	0.0000
MOL.15676	0.32460	0.77377	302	296	98.0132
MOL.15677	0.34641	0.83201	98	75	76.5306
MOL.15680	0.32054	0.94751	1627	70	4.3024
MOL.15682	0.36867	0.64321	62	0	0.0000
MOL.15683	0.33240	0.83135	52	48	92.3077
MOL.15684	0.33098	0.93608	493	0	0.0000
MOL.15685	0.29006	0.78133	43	41	95.3488
MOL.15686	0.31829	0.91260	768	131	17.0573
MOL.15690	0.35522	0.86129	67	57	85.0746
MOL.15693	0.32235	0.98154	2356	0	0.0000
MOL.15695	0.31092	0.69571	36	27	75.0000
MOL.15696	0.30233	1.29787	35	29	82.8571
MOL.15697	0.32563	0.84217	371	311	83.8275
MOL.15703	0.31440	0.96885	1259	59	4.6863
MOL.15706	0.36216	0.83276	54	0	0.0000
MOL.15708	0.30717	0.90557	72	38	52.7778
MOL.15710	0.29239	1.06106	206	0	0.0000
MOL.15715	0.32320	0.91583	214	0	0.0000
MOL.15716	0.33846	1.09570	726	0	0.0000
MOL.15717	0.34489	0.83625	222	0	0.0000
MOL.15719	0.27756	1.44924	20	0	0.0000
MOL.15720	0.31317	0.87790	194	0	0.0000
MOL.15721	0.33920	0.60863	112	95	84.8214
MOL.15723	0.33637	1.08340	31	30	96.7742
MOL.15732	0.35144	0.75107	55	0	0.0000
MOL.15733	0.35399	0.72737	308	249	80.8442
MOL.15734	0.33873	0.77977	80	75	93.7500
MOL.15735	0.32269	0.91801	742	0	0.0000
MOL.15740	0.45485	0.79833	49	0	0.0000
MOL.15752	0.33677	0.66504	99	95	95.9596
MOL.15760	0.33066	0.85735	97	90	92.7835
MOL.15761	0.30990	0.71969	25	24	96.0000
MOL.15766	0.34235	0.99311	71	19	26.7606
MOL.15770	0.37891	0.92948	133	0	0.0000
MOL.15772	0.37090	0.83604	86	0	0.0000
MOL.15773	0.39584	0.72294	99	0	0.0000
MOL.15774	0.35012	0.91290	105	0	0.0000
MOL.15776	0.32694	0.98943	173	0	0.0000
MOL.15777	0.30516	0.77703	87	67	77.0115
MOL.15780	0.32195	0.69596	85	67	78.8235
MOL.15784	0.35055	0.81681	22	7	31.8182
MOL.15785	0.33886	0.87883	115	98	85.2174
MOL.15790	0.33210	0.80198	52	35	67.3077
MOL.15792	0.32384	0.99108	1044	10	0.9579
MOL.15798	0.30563	0.74811	35	21	60.0000
MOL.15801	0.35208	0.87796	89	80	89.8876
MOL.15810	0.30882	1.27215	33	32	96.9697
MOL.15811	0.29364	1.16416	56	53	94.6429
MOL.15814	0.33049	1.02024	57	36	63.1579
MOL.15815	0.31564	0.81628	142	136	95.7746
MOL.15822	0.31378	0.75213	197	175	88.8325
MOL.15824	0.37805	0.56529	33	26	78.7879
MOL.15825	0.34580	0.61050	139	112	80.5755
MOL.15827	0.26871	0.69972	28	25	89.2857
MOL.15828	0.29171	0.80611	58	52	89.6552
MOL.15829	0.32314	0.73800	223	186	83.4081
MOL.15831	0.29241	0.84903	48	48	100.0000
MOL.15832	0.33559	0.72891	52	49	94.2308
MOL.15833	0.30397	0.82625	49	47	95.9184
MOL.15834	0.33065	0.77337	170	167	98.2353
MOL.15835	0.36831	0.85076	22	15	68.1818
MOL.15837	0.32077	0.91886	369	128	34.6883
MOL.15838	0.32312	0.79095	78	76	97.4359
MOL.15842	0.36386	0.69159	134	121	90.2985
MOL.15843	0.33173	0.87160	137	119	86.8613
MOL.15845	0.36685	0.55952	40	36	90.0000
MOL.15848	0.32825	0.87820	45	44	97.7778
MOL.15851	0.31044	1.05618	25	25	100.0000
MOL.15852	0.27995	0.47894	30	28	93.3333
MOL.15853	0.34803	0.90214	282	111	39.3617
MOL.15856	0.31312	1.09669	704	0	0.0000
MOL.15857	0.33345	0.84529	196	163	83.1633
MOL.15864	0.36376	0.85311	64	41	64.0625
MOL.15865	0.36582	0.87737	240	228	95.0000
MOL.15870	0.32690	0.74432	42	25	59.5238
MOL.15871	0.29853	0.98252	45	42	93.3333
MOL.15875	0.40779	1.41802	341	0	0.0000
MOL.15876	0.34618	0.79711	865	733	84.7399
MOL.15877	0.33542	0.74484	325	261	80.3077
MOL.15879	0.31713	0.71916	36	4	11.1111
MOL.15885	0.28345	0.84810	25	23	92.0000
MOL.15886	0.33601	0.73445	249	163	65.4618
MOL.15887	0.33777	0.70318	149	141	94.6309
MOL.15888	0.38566	0.62732	58	56	96.5517
MOL.15889	0.31510	0.61297	46	45	97.8261
MOL.15890	0.34768	0.78113	35	35	100.0000
MOL.15898	0.30319	0.61900	107	54	50.4673
MOL.15899	0.33135	0.85586	23	6	26.0870
MOL.15900	0.32694	0.97519	163	0	0.0000
MOL.15904	0.29706	0.81606	44	35	79.5455
MOL.15905	0.33294	0.87753	455	107	23.5165
MOL.15907	0.30443	0.49499	23	20	86.9565
MOL.15910	0.31963	0.98474	73	0	0.0000
MOL.15914	0.32821	0.82437	267	9	3.3708
MOL.15916	0.35107	0.82874	197	192	97.4619
MOL.15917	0.31801	0.90289	423	315	74.4681
MOL.15931	0.34750	0.87819	270	97	35.9259
MOL.15936	0.32735	0.59245	22	20	90.9091
MOL.15940	0.31289	1.22658	41	0	0.0000
MOL.15942	0.32213	0.74198	35	10	28.5714
MOL.15943	0.33364	1.00224	4576	225	4.9170
MOL.15945	0.32489	0.92931	28	17	60.7143
MOL.15946	0.32240	0.92095	47	6	12.7660
MOL.15953	0.29761	1.26310	77	0	0.0000
MOL.15960	0.33952	0.77927	35	0	0.0000
MOL.15965	0.31975	1.16760	24	0	0.0000
MOL.15968	0.30142	0.54125	59	50	84.7458
MOL.15969	0.37036	0.74950	285	67	23.5088
MOL.15971	0.32982	0.64417	55	48	87.2727
MOL.15972	0.39081	1.15728	115	112	97.3913
MOL.15980	0.31745	0.99524	60	57	95.0000
MOL.15985	0.32572	0.99219	484	0	0.0000
MOL.15986	0.32268	0.94008	1602	0	0.0000
MOL.15987	0.42652	1.55105	33	0	0.0000
MOL.15988	0.34907	0.87203	103	100	97.0874
MOL.15989	0.30362	0.97463	163	158	96.9325
MOL.15990	0.33101	0.76960	27	27	100.0000
MOL.15995	0.32177	0.68340	185	173	93.5135
MOL.15996	0.31321	0.76321	24	24	100.0000
MOL.15997	0.31977	0.79041	46	44	95.6522
MOL.15998	0.32258	0.79767	51	33	64.7059
MOL.15999	0.37071	0.97024	26	24	92.3077
MOL.16001	0.32289	0.84923	267	248	92.8839
MOL.16002	0.32849	0.82308	77	69	89.6104
MOL.16012	0.36415	0.96576	258	198	76.7442
MOL.16013	0.32141	0.84762	107	94	87.8505
MOL.16014	0.32137	1.00505	171	0	0.0000
MOL.16015	0.33611	0.95963	186	0	0.0000
MOL.16016	0.44923	1.14193	34	31	91.1765
MOL.16023	0.29426	1.15081	76	0	0.0000
MOL.16024	0.30920	0.86682	124	0	0.0000
MOL.16028	0.32751	0.98401	92	0	0.0000
MOL.16033	0.32749	1.01551	7014	0	0.0000
MOL.16040	0.58798	1.09953	22	0	0.0000
MOL.16041	0.38822	1.18170	81	0	0.0000
MOL.16043	0.39342	0.93246	82	0	0.0000
MOL.16045	0.35013	0.87389	27	0	0.0000
MOL.16048	0.32701	0.73992	48	46	95.8333
MOL.16053	0.33671	0.99186	43	0	0.0000
MOL.16054	0.31052	0.92326	27	0	0.0000
MOL.16057	0.54762	0.93034	34	5	14.7059
MOL.16058	0.32812	0.85315	319	244	76.4890
MOL.16067	0.32928	0.95291	1348	0	0.0000
MOL.16069	0.39182	1.37785	109	0	0.0000
MOL.16073	0.31535	0.65165	227	195	85.9031
MOL.16076	0.29416	0.75285	162	153	94.4444
MOL.16080	0.39624	1.05101	85	0	0.0000
MOL.16083	0.29865	0.83205	263	212	80.6084
MOL.16086	0.32644	0.85136	103	81	78.6408
MOL.16087	0.30978	0.68326	28	21	75.0000
MOL.16088	0.31601	0.84066	297	274	92.2559
MOL.16090	0.28049	0.73699	20	20	100.0000
MOL.16091	0.33949	0.64135	63	51	80.9524
MOL.16093	0.30617	0.56064	43	35	81.3953
MOL.16094	0.31471	0.82275	148	131	88.5135
MOL.16095	0.36503	0.76717	282	249	88.2979
MOL.16096	0.35796	0.75461	37	31	83.7838
MOL.16101	0.38664	0.78688	113	106	93.8053
MOL.16104	0.31441	0.97632	134	69	51.4925
MOL.16106	0.37882	1.28102	40	0	0.0000
MOL.16109	0.31821	0.77471	322	312	96.8944
MOL.16116	0.33469	0.76070	247	241	97.5709
MOL.16117	0.32867	0.94154	598	0	0.0000
MOL.16119	0.35471	0.42112	26	23	88.4615
MOL.16120	0.35489	0.65452	57	50	87.7193
MOL.16121	0.33628	0.71569	77	63	81.8182
MOL.16122	0.33784	0.65875	35	30	85.7143
MOL.16123	0.34464	0.74144	137	126	91.9708
MOL.16128	0.32440	0.96332	1309	0	0.0000
MOL.16131	0.30401	0.80352	55	51	92.7273
MOL.16135	0.31432	0.74860	129	113	87.5969
MOL.16136	0.30337	0.84196	85	81	95.2941
MOL.16139	0.32441	0.75506	95	62	65.2632
MOL.16141	0.32643	0.57717	44	34	77.2727
MOL.16142	0.31643	0.82152	95	86	90.5263
MOL.16143	0.31333	1.03290	26	0	0.0000
MOL.16144	0.27751	1.09767	77	69	89.6104
MOL.16145	0.30340	0.87020	24	20	83.3333
MOL.16146	0.31512	0.75795	236	197	83.4746
MOL.16148	0.33438	0.68073	24	17	70.8333
MOL.16152	0.32036	1.32387	68	65	95.5882
MOL.16154	0.32802	0.87324	210	199	94.7619
MOL.16155	0.37449	0.73978	415	410	98.7952
MOL.16157	0.27104	0.72020	44	44	100.0000
MOL.16162	0.31640	0.83426	35	31	88.5714
MOL.16163	0.31221	1.00867	42	0	0.0000
MOL.16164	0.28905	0.63874	21	18	85.7143
MOL.16165	0.29619	0.96232	68	66	97.0588
MOL.16174	0.31828	1.02310	348	0	0.0000
MOL.16178	0.37076	0.67764	89	86	96.6292
MOL.16179	0.32543	0.70578	85	51	60.0000
MOL.16181	0.34730	0.66257	254	212	83.4646
MOL.16196	0.34607	0.83630	57	48	84.2105
MOL.16197	0.33177	0.75654	86	85	98.8372
MOL.16198	0.33533	0.78466	165	164	99.3939
MOL.16199	0.31704	0.99791	2760	1	0.0362
MOL.16200	0.32008	0.94438	683	0	0.0000
MOL.16201	0.34011	0.67083	34	19	55.8824
MOL.16205	0.32379	0.92390	420	0	0.0000
MOL.16207	0.33177	0.89602	340	129	37.9412
MOL.16209	0.31304	0.87278	82	46	56.0976
MOL.16210	0.38605	0.70876	57	0	0.0000
MOL.16211	0.29569	0.86128	60	0	0.0000
MOL.16216	0.30793	0.98341	152	128	84.2105
MOL.16218	0.27435	0.69172	38	34	89.4737
MOL.16226	0.32033	1.01889	2190	15	0.6849
MOL.16229	0.32617	0.83536	159	146	91.8239
MOL.16233	0.30817	0.63307	52	47	90.3846
MOL.16237	0.31924	0.88598	20	18	90.0000
MOL.16238	0.32240	0.78514	133	122	91.7293
MOL.16240	0.31572	0.69818	235	215	91.4894
MOL.16243	0.32337	0.84134	238	0	0.0000
MOL.16250	0.31536	0.96175	661	0	0.0000
MOL.16251	0.32122	0.70894	54	50	92.5926
MOL.16255	0.31090	1.04278	23	0	0.0000
MOL.16256	0.32369	0.96654	42	0	0.0000
MOL.16263	0.33091	0.75930	78	2	2.5641
MOL.16264	0.31190	1.26126	39	0	0.0000
MOL.16271	0.31195	0.57457	57	35	61.4035
MOL.16275	0.30548	0.75694	97	40	41.2371
MOL.16278	0.31456	0.84105	42	19	45.2381
MOL.16279	0.31865	0.97630	1197	22	1.8379
MOL.16283	0.32606	0.89642	149	7	4.6980
MOL.16284	0.31062	1.06690	450	0	0.0000
MOL.16290	0.31630	1.60852	33	32	96.9697
MOL.16291	0.33839	0.94716	25	23	92.0000
MOL.16293	0.27699	0.81663	33	31	93.9394
MOL.16295	0.34282	0.97814	310	283	91.2903
MOL.16296	0.30868	0.71666	145	135	93.1034
MOL.16297	0.35284	0.60879	53	51	96.2264
MOL.16308	0.31673	0.92028	108	0	0.0000
MOL.16312	0.31551	0.83798	200	193	96.5000
MOL.16316	0.34655	0.86760	198	172	86.8687
MOL.16323	0.33423	0.96549	204	49	24.0196
MOL.16324	0.32832	0.84822	97	77	79.3814
MOL.16326	0.28577	0.79888	119	110	92.4370
MOL.16330	0.30687	0.85394	107	0	0.0000
MOL.16332	0.29860	0.62796	122	85	69.6721
MOL.16333	0.40832	0.98628	38	9	23.6842
MOL.16338	0.35870	0.98024	26	0	0.0000
MOL.16340	0.32257	0.86893	249	0	0.0000
MOL.16341	0.31137	1.03402	44	0	0.0000
MOL.16349	0.30486	0.67490	28	28	100.0000
MOL.16351	0.32109	0.88960	69	54	78.2609
MOL.16352	0.33214	0.77809	250	197	78.8000
MOL.16361	0.32232	0.64089	78	74	94.8718
MOL.16365	0.33354	0.84912	897	198	22.0736
MOL.16367	0.29978	0.57206	46	36	78.2609
MOL.16368	0.32345	0.55045	25	14	56.0000
MOL.16369	0.31368	0.90301	668	182	27.2455
MOL.16370	0.31209	0.94732	45	0	0.0000
MOL.16371	0.33573	0.98947	186	0	0.0000
MOL.16372	0.33512	0.81543	47	0	0.0000
MOL.16374	0.33415	0.58624	84	60	71.4286
MOL.16375	0.32692	0.89116	572	98	17.1329
MOL.16377	0.33189	1.05110	125	0	0.0000
MOL.16379	0.33620	0.94560	84	0	0.0000
MOL.16380	0.32030	1.01026	225	0	0.0000
MOL.16382	0.32503	0.90826	408	0	0.0000
MOL.16383	0.31977	0.99402	100	0	0.0000
MOL.16385	0.31364	0.97432	64	0	0.0000
MOL.16387	0.32301	1.03135	143	0	0.0000
MOL.16388	0.31303	0.84551	71	0	0.0000
MOL.16389	0.33233	0.92504	87	0	0.0000
MOL.16390	0.32011	0.85760	88	0	0.0000
MOL.16393	0.29898	0.78352	53	52	98.1132
MOL.16395	0.30440	0.76108	54	52	96.2963
MOL.16397	0.31385	1.00457	359	83	23.1198
MOL.16407	0.32439	0.91735	122	117	95.9016
MOL.16411	0.31236	0.48509	21	19	90.4762
MOL.16414	0.27752	0.79086	273	222	81.3187
MOL.16416	0.33407	0.99804	284	0	0.0000
MOL.16434	0.31331	0.78614	201	195	97.0149
MOL.16437	0.30863	0.99121	98	0	0.0000
MOL.16453	0.32006	0.84411	195	189	96.9231
MOL.16458	0.32276	1.02710	1371	0	0.0000
MOL.16460	0.31628	1.05286	1317	0	0.0000
MOL.16461	0.34864	0.64486	23	0	0.0000
MOL.16466	0.40971	1.45926	393	0	0.0000
MOL.16468	0.29111	0.53483	26	25	96.1538
MOL.16469	0.28616	0.70200	108	82	75.9259
MOL.16471	0.32132	0.86772	97	93	95.8763
MOL.16472	0.31665	0.80524	55	38	69.0909
MOL.16478	0.30076	0.71698	119	89	74.7899
MOL.16479	0.35178	0.73069	28	18	64.2857
MOL.16484	0.31011	0.76624	24	14	58.3333
MOL.16485	0.34843	0.90998	171	0	0.0000
MOL.16490	0.32722	0.90742	38	0	0.0000
MOL.16495	0.32199	0.88925	67	58	86.5672
MOL.16497	0.32626	0.67015	121	104	85.9504
MOL.16500	0.31967	0.88563	587	31	5.2811
MOL.16504	0.32741	1.06772	650	131	20.1538
MOL.16505	0.33959	0.78873	24	23	95.8333
MOL.16513	0.32639	0.67891	33	30	90.9091
MOL.16517	0.29038	1.10587	51	50	98.0392
MOL.16519	0.42737	1.18016	55	34	61.8182
MOL.16520	0.32642	0.97786	1316	0	0.0000
MOL.16528	0.30359	1.46447	65	58	89.2308
MOL.16529	0.37846	0.70808	187	176	94.1176
MOL.16530	0.37684	1.08957	25	23	92.0000
MOL.16532	0.34680	0.76343	213	211	99.0610
MOL.16533	0.32827	1.01212	408	83	20.3431
MOL.16538	0.29210	0.77486	33	21	63.6364
MOL.16544	0.32104	1.00643	3457	2	0.0579
MOL.16545	0.39458	0.65215	128	105	82.0312
MOL.16548	0.31675	0.78838	28	11	39.2857
MOL.16549	0.33522	0.88497	21	16	76.1905
MOL.16550	0.32702	0.68689	193	136	70.4663
MOL.16551	0.30955	0.73888	40	29	72.5000
MOL.16552	0.30997	0.74109	51	0	0.0000
MOL.16554	0.30212	0.93721	178	0	0.0000
MOL.16555	0.33734	0.72455	20	19	95.0000
MOL.16557	0.37239	0.84319	182	152	83.5165
MOL.16558	0.33026	0.77739	65	61	93.8462
MOL.16560	0.32086	0.79234	91	86	94.5055
MOL.16564	0.36184	0.59348	21	19	90.4762
MOL.16565	0.42562	0.54350	36	35	97.2222
MOL.16569	0.33360	0.88231	349	284	81.3754
MOL.16570	0.33563	1.00393	20	15	75.0000
MOL.16572	0.32597	0.60604	64	0	0.0000
MOL.16573	0.35454	0.71290	71	65	91.5493
MOL.16576	0.32762	0.54531	44	41	93.1818
MOL.16577	0.35372	0.79352	32	31	96.8750
MOL.16581	0.28482	0.87647	50	39	78.0000
MOL.16582	0.29160	0.72562	40	35	87.5000
MOL.16583	0.37946	1.25122	20	10	50.0000
MOL.16585	0.28095	0.68467	25	14	56.0000
MOL.16588	0.33275	0.67732	180	172	95.5556
MOL.16591	0.30668	0.81169	24	19	79.1667
MOL.16593	0.32359	0.71500	543	482	88.7661
MOL.16598	0.35656	0.95986	246	190	77.2358
MOL.16601	0.31161	0.61678	37	25	67.5676
MOL.16608	0.32569	0.93409	499	37	7.4148
MOL.16611	0.32963	0.58104	27	20	74.0741
MOL.16612	0.30168	0.91484	21	20	95.2381
MOL.16613	0.28689	0.79732	88	85	96.5909
MOL.16616	0.32325	1.04590	1151	74	6.4292
MOL.16624	0.29532	0.61519	27	19	70.3704
MOL.16627	0.34264	0.60922	157	145	92.3567
MOL.16628	0.32186	0.97153	20	2	10.0000
MOL.16630	0.33941	0.80895	218	193	88.5321
MOL.16632	0.37154	1.40035	39	0	0.0000
MOL.16633	0.38665	0.73643	278	270	97.1223
MOL.16636	0.33242	0.86885	565	40	7.0796
MOL.16643	0.31943	0.90182	343	138	40.2332
MOL.16644	0.31676	0.92159	198	177	89.3939
MOL.16645	0.33668	0.75315	75	72	96.0000
MOL.16646	0.33554	0.74388	64	63	98.4375
MOL.16649	0.30395	1.08920	109	86	78.8991
MOL.16651	0.28751	0.93436	35	0	0.0000
MOL.16653	0.32881	0.77640	92	80	86.9565
MOL.16654	0.31666	0.91489	595	0	0.0000
