gene	gc	cpg_oe	n_cpg	n_conf	pct_conf
gene_MP013488	0.47879	1.43744	174	140	80.4598
gene_MP013496	0.33079	1.38077	212	0	0.0000
gene_MP013506	0.38481	1.11124	159	0	0.0000
gene_MP013512	0.41223	1.13174	30	30	100.0000
gene_MP013536	0.38294	1.17354	153	150	98.0392
gene_MP013542	0.51510	1.20361	282	0	0.0000
gene_MP013600	0.33175	1.20465	327	307	93.8838
gene_MP013739	0.34632	1.40029	38	0	0.0000
gene_MP013753	0.33658	1.48886	65	56	86.1538
gene_MP013781	0.30512	1.24473	773	0	0.0000
gene_MP013788	0.32097	1.02014	272	0	0.0000
gene_MP013801	0.33921	1.52011	87	0	0.0000
gene_MP013866	0.31389	1.22755	1451	0	0.0000
gene_MP013871	0.35580	1.20417	403	289	71.7122
gene_MP013901	0.32038	1.34491	1114	0	0.0000
gene_MP013902	0.37123	1.18639	61	2	3.2787
gene_MP013953	0.32034	1.39835	282	222	78.7234
gene_MP013956	0.35697	1.49305	2811	445	15.8307
gene_MP013979	0.35000	1.24175	559	65	11.6279
gene_MP013980	0.36162	1.33224	230	214	93.0435
gene_MP013992	0.33590	1.12865	45	35	77.7778
gene_MP014012	0.34602	1.00597	252	0	0.0000
gene_MP014026	0.37558	1.45068	175	166	94.8571
gene_MP014049	0.30702	1.23800	124	90	72.5806
gene_MP014069	0.31863	1.25075	284	0	0.0000
gene_MP014106	0.34919	1.34176	442	202	45.7014
gene_MP014165	0.30243	1.08353	45	36	80.0000
gene_MP014181	0.35972	1.03372	166	0	0.0000
gene_MP014227	0.34143	1.12326	2371	108	4.5550
gene_MP014289	0.33921	1.52011	455	0	0.0000
gene_MP014291	0.36573	1.33579	2865	207	7.2251
gene_MP014332	0.35353	1.25290	1323	70	5.2910
gene_MP014376	0.36922	1.32181	1485	29	1.9529
gene_MP014421	0.34426	1.13683	195	0	0.0000
gene_MP014427	0.43098	1.22127	67	53	79.1045
gene_MP014430	0.36357	1.23447	1641	0	0.0000
gene_MP014436	0.35050	1.60796	854	168	19.6721
gene_MP014444	0.32742	1.21616	5097	0	0.0000
gene_MP014445	0.39156	1.59026	62	52	83.8710
gene_MP014467	0.35271	1.31021	1288	440	34.1615
gene_MP014478	0.31563	1.27478	52	50	96.1538
gene_MP014544	0.38960	1.34020	1393	438	31.4429
gene_MP014581	0.33670	1.23957	1093	572	52.3330
gene_MP014601	0.33895	1.40497	4740	119	2.5105
gene_MP014610	0.36461	1.26637	59	58	98.3051
gene_MP014624	0.34274	1.07546	171	154	90.0585
gene_MP014717	0.37879	1.39800	593	521	87.8583
gene_MP014720	0.38185	1.72668	40	38	95.0000
gene_MP014740	0.35897	1.19239	265	187	70.5660
gene_MP014748	0.40682	1.27305	314	27	8.5987
gene_MP014750	0.33839	1.26467	734	0	0.0000
gene_MP014781	0.34112	0.96396	24	10	41.6667
gene_MP014834	0.36275	1.11414	282	0	0.0000
gene_MP014875	0.33279	1.18993	2878	0	0.0000
gene_MP014940	0.32912	1.26934	2464	196	7.9545
gene_MP014951	0.34509	1.33017	331	0	0.0000
gene_MP014962	0.35282	1.25164	28	0	0.0000
gene_MP014964	0.34052	1.17497	260	220	84.6154
gene_MP014996	0.43319	1.13166	100	0	0.0000
gene_MP015050	0.34756	1.32299	1999	427	21.3607
gene_MP015053	0.32516	1.13983	426	355	83.3333
gene_MP015078	0.35673	1.36512	2554	0	0.0000
gene_MP015167	0.42510	1.46790	87	78	89.6552
gene_MP015357	0.33699	1.22058	1219	454	37.2436
gene_MP015433	0.29517	1.15905	292	0	0.0000
gene_MP015454	0.35518	1.03202	149	0	0.0000
gene_MP015540	0.33312	0.94412	40	40	100.0000
gene_MP015605	0.36596	1.48682	2121	0	0.0000
gene_MP015623	0.34995	1.07034	245	0	0.0000
gene_MP015639	0.38554	1.09821	156	129	82.6923
gene_MP015641	0.37085	1.65420	23	23	100.0000
gene_MP015707	0.34267	0.88863	156	150	96.1538
gene_MP015791	0.31120	0.70093	21	0	0.0000
gene_MP015804	0.33221	1.17579	33	0	0.0000
gene_MP015861	0.32949	1.72392	93	0	0.0000
gene_MP015869	0.34704	1.12482	348	216	62.0690
gene_MP015947	0.30715	1.25605	89	0	0.0000
gene_MP015987	0.34403	1.34808	361	0	0.0000
gene_MP016005	0.47390	1.34718	113	0	0.0000
gene_MP016006	0.47256	1.36685	114	0	0.0000
gene_MP016007	0.47189	1.35868	113	0	0.0000
gene_MP016018	0.34155	1.17933	279	266	95.3405
gene_MP016030	0.34183	1.31377	141	0	0.0000
gene_MP016035	0.34403	1.34808	619	0	0.0000
gene_MP016042	0.34403	1.34808	270	0	0.0000
gene_MP016065	0.32827	1.22204	2001	113	5.6472
gene_MP016078	0.34972	1.09235	171	158	92.3977
gene_MP016082	0.33597	1.41057	840	811	96.5476
gene_MP016083	0.32079	1.30615	253	0	0.0000
gene_MP016129	0.35763	1.06254	84	77	91.6667
gene_MP016173	0.46281	1.14807	22	0	0.0000
gene_MP016206	0.45018	1.36638	157	131	83.4395
gene_MP016207	0.30717	1.22971	67	0	0.0000
gene_MP016275	0.35552	1.12670	353	0	0.0000
gene_MP016281	0.31867	1.22679	6024	0	0.0000
gene_MP016387	0.34927	0.92625	66	0	0.0000
gene_MP016388	0.34970	0.92416	65	0	0.0000
gene_MP016389	0.37395	1.05811	255	103	40.3922
gene_MP016477	0.31271	1.26825	1806	0	0.0000
gene_MP016544	0.40351	0.94191	28	0	0.0000
gene_MP016598	0.36961	1.22782	796	703	88.3166
gene_MP016611	0.33051	1.12205	184	175	95.1087
gene_MP016627	0.37238	1.14392	66	0	0.0000
gene_MP016643	0.34747	1.35229	60	60	100.0000
gene_MP016671	0.36486	1.42897	41	0	0.0000
gene_MP016672	0.39782	1.75238	80	78	97.5000
gene_MP016675	0.35353	2.11083	40	27	67.5000
gene_MP016687	0.35056	1.34578	336	0	0.0000
gene_MP016698	0.35369	1.27230	1862	390	20.9452
gene_MP016758	0.32319	1.25774	4560	51	1.1184
gene_MP016784	0.40657	1.74772	20	20	100.0000
gene_MP016808	0.34110	1.24184	49	32	65.3061
gene_MP016816	0.34640	1.22829	446	321	71.9731
gene_MP016826	0.36536	1.42087	26	0	0.0000
gene_MP016831	0.40575	1.40738	316	288	91.1392
gene_MP016839	0.37348	1.45887	45	42	93.3333
gene_MP016858	0.52381	1.32759	21	0	0.0000
gene_MP017005	0.33290	1.27072	778	0	0.0000
gene_MP017083	0.32618	1.21982	1333	8	0.6002
gene_MP017117	0.41066	1.04113	42	0	0.0000
gene_MP017186	0.32874	1.35492	356	0	0.0000
gene_MP017203	0.39761	1.28011	488	477	97.7459
gene_MP017218	0.35295	1.49357	534	449	84.0824
gene_MP017232	0.34331	1.38318	69	55	79.7101
gene_MP017266	0.34403	1.34808	1425	0	0.0000
gene_MP017289	0.34972	1.09235	688	661	96.0756
gene_MP017319	0.34375	1.08640	233	161	69.0987
gene_MP017323	0.46549	1.17000	97	0	0.0000
gene_MP017365	0.33939	1.24633	78	0	0.0000
gene_MP017366	0.35295	1.49357	298	151	50.6711
gene_MP017452	0.34320	1.16114	1302	20	1.5361
gene_MP017475	0.32562	1.30666	168	142	84.5238
gene_MP017503	0.33886	1.22877	137	132	96.3504
gene_MP017564	0.37435	1.23502	158	0	0.0000
gene_MP017602	0.37022	1.35721	480	407	84.7917
gene_MP017606	0.34344	1.40345	1549	41	2.6469
gene_MP017689	0.56074	1.78648	243	154	63.3745
gene_MP017706	0.42049	1.62457	21	21	100.0000
gene_MP017707	0.34797	1.02243	64	33	51.5625
gene_MP017764	0.37670	1.64476	403	117	29.0323
gene_MP017877	0.37295	1.45400	112	1	0.8929
gene_MP017898	0.43450	1.24733	171	97	56.7251
gene_MP017931	0.34803	1.06981	261	0	0.0000
gene_MP017941	0.30758	0.95375	61	37	60.6557
gene_MP017972	0.35125	1.22841	843	220	26.0973
gene_MP017991	0.62845	1.34103	188	124	65.9574
gene_MP017993	0.35077	1.21579	1210	1050	86.7769
gene_MP018036	0.33428	1.37122	4138	0	0.0000
gene_MP018092	0.29721	1.09038	264	144	54.5455
gene_MP018106	0.33428	1.37122	3357	0	0.0000
gene_MP018135	0.32358	1.25382	20	20	100.0000
gene_MP018140	0.34469	1.62246	130	130	100.0000
gene_MP018164	0.37452	1.52940	236	209	88.5593
gene_MP018220	0.37952	1.56670	3663	1117	30.4941
gene_MP018249	0.47082	1.31506	36	0	0.0000
gene_MP018255	0.47082	1.31506	36	0	0.0000
gene_MP018292	0.37725	1.27127	93	72	77.4194
gene_MP018305	0.33834	1.18409	419	0	0.0000
gene_MP018307	0.29699	1.27834	489	0	0.0000
gene_MP018309	0.32000	1.18941	815	0	0.0000
gene_MP000009	0.35554	1.06440	69	42	60.8696
gene_MP000064	0.37261	1.63542	2338	0	0.0000
gene_MP000068	0.36667	1.67364	67	59	88.0597
gene_MP000132	0.34162	1.20115	90	0	0.0000
gene_MP000148	0.34458	1.26077	2954	282	9.5464
gene_MP000174	0.32671	1.03873	147	113	76.8707
gene_MP000188	0.40048	1.22350	80	0	0.0000
gene_MP000189	0.39049	1.20449	74	0	0.0000
gene_MP000196	0.42459	1.10054	102	88	86.2745
gene_MP000208	0.32688	1.16749	34	22	64.7059
gene_MP000217	0.37018	1.13844	340	284	83.5294
gene_MP000239	0.32521	1.26594	329	248	75.3799
gene_MP000248	0.36958	1.30890	235	203	86.3830
gene_MP000265	0.34626	1.15653	496	430	86.6935
gene_MP000308	0.30515	1.03307	83	68	81.9277
gene_MP000311	0.51392	1.07233	99	71	71.7172
gene_MP000315	0.40620	1.47392	110	100	90.9091
gene_MP000339	0.34809	1.23791	2076	0	0.0000
gene_MP000349	0.37039	0.93917	62	48	77.4194
gene_MP000350	0.30807	1.15901	99	60	60.6061
gene_MP000365	0.33407	1.24085	343	228	66.4723
gene_MP000375	0.33114	1.63563	61	56	91.8033
gene_MP000383	0.39185	1.36888	150	131	87.3333
gene_MP000391	0.36198	1.05065	115	105	91.3043
gene_MP000406	0.36742	1.27927	141	119	84.3972
gene_MP000409	0.33967	1.09278	195	172	88.2051
gene_MP000476	0.36219	0.68467	73	64	87.6712
gene_MP000505	0.34606	1.50634	430	0	0.0000
gene_MP000506	0.34606	1.50634	177	0	0.0000
gene_MP000597	0.36149	1.49666	3434	0	0.0000
gene_MP000651	0.34513	1.23743	261	192	73.5632
gene_MP000685	0.33095	1.01009	373	279	74.7989
gene_MP000702	0.36591	1.14913	561	371	66.1319
gene_MP000706	0.35085	1.37000	890	456	51.2360
gene_MP000738	0.35008	1.14373	80	21	26.2500
gene_MP000758	0.32822	1.18791	233	0	0.0000
gene_MP000851	0.31611	1.27927	958	0	0.0000
gene_MP000883	0.35480	1.11418	69	69	100.0000
gene_MP000935	0.32016	1.40587	1760	36	2.0455
gene_MP001037	0.35820	1.20802	618	506	81.8770
gene_MP001076	0.33389	1.40582	846	0	0.0000
gene_MP001109	0.33701	1.38059	827	0	0.0000
gene_MP001128	0.48147	1.73129	230	230	100.0000
gene_MP001142	0.36149	1.49666	600	167	27.8333
gene_MP001161	0.57685	1.12907	94	71	75.5319
gene_MP001164	0.35743	1.22285	258	224	86.8217
gene_MP001180	0.38082	1.33367	148	0	0.0000
gene_MP001271	0.35480	1.11418	530	482	90.9434
gene_MP001377	0.36060	1.42920	24	0	0.0000
gene_MP001396	0.34759	1.36410	106	89	83.9623
gene_MP001404	0.33624	1.16765	1255	381	30.3586
gene_MP001414	0.36060	1.42920	356	335	94.1011
gene_MP001424	0.35951	1.42778	1652	496	30.0242
gene_MP001450	0.34344	1.07704	156	122	78.2051
gene_MP001468	0.38209	1.29689	388	0	0.0000
gene_MP001535	0.37251	1.39550	51	49	96.0784
gene_MP001540	0.35177	1.46161	599	0	0.0000
gene_MP001541	0.32278	1.33299	2615	0	0.0000
gene_MP001573	0.31208	1.26390	1394	0	0.0000
gene_MP001595	0.37310	1.19493	342	214	62.5731
gene_MP001633	0.31681	1.18502	193	148	76.6839
gene_MP001678	0.34840	0.99316	54	44	81.4815
gene_MP001680	0.37073	1.48411	44	28	63.6364
gene_MP001691	0.40343	1.07893	106	89	83.9623
gene_MP001692	0.32556	1.05469	145	123	84.8276
gene_MP001721	0.35174	1.27278	195	176	90.2564
gene_MP001772	0.49781	1.67896	142	130	91.5493
gene_MP001795	0.34603	1.27209	251	243	96.8127
gene_MP001800	0.57692	1.23503	32	0	0.0000
gene_MP001801	0.57692	1.23503	32	0	0.0000
gene_MP001804	0.57692	1.23503	32	0	0.0000
gene_MP001805	0.57692	1.23503	32	0	0.0000
gene_MP001806	0.57692	1.23503	32	0	0.0000
gene_MP001817	0.57692	1.23503	32	0	0.0000
gene_MP001818	0.57692	1.23503	32	0	0.0000
gene_MP001887	0.33058	1.13280	21	0	0.0000
gene_MP001902	0.32654	1.19027	1131	167	14.7657
gene_MP001927	0.31195	1.26759	886	0	0.0000
gene_MP001956	0.32478	1.24297	1225	0	0.0000
gene_MP002022	0.33743	1.05987	27	25	92.5926
gene_MP002070	0.30849	0.96949	29	20	68.9655
gene_MP002078	0.34521	1.12101	195	177	90.7692
gene_MP002117	0.33328	1.24515	210	182	86.6667
gene_MP002123	0.32624	1.47451	22	8	36.3636
gene_MP002124	0.37566	1.15465	291	256	87.9725
gene_MP002137	0.37970	1.31196	791	688	86.9785
gene_MP002144	0.33508	0.91401	88	34	38.6364
gene_MP002256	0.35649	1.03556	191	146	76.4398
gene_MP002257	0.43586	1.43894	96	77	80.2083
gene_MP002264	0.33807	1.72294	380	283	74.4737
gene_MP002273	0.55102	1.06847	59	0	0.0000
gene_MP002296	0.32312	1.36262	1597	73	4.5711
gene_MP002305	0.35641	1.72582	75	46	61.3333
gene_MP002322	0.32322	1.21694	2562	0	0.0000
gene_MP002376	0.31377	1.43397	517	0	0.0000
gene_MP002406	0.33860	1.29798	42	42	100.0000
gene_MP002430	0.33479	0.94520	103	59	57.2816
gene_MP002452	0.31921	1.42954	1600	0	0.0000
gene_MP002470	0.34607	1.28232	661	616	93.1921
gene_MP002474	0.31570	1.38899	1217	0	0.0000
gene_MP002515	0.34565	1.39866	338	309	91.4201
gene_MP002539	0.34982	1.46058	6482	348	5.3687
gene_MP002549	0.35927	1.15265	160	149	93.1250
gene_MP002559	0.36120	1.08857	375	232	61.8667
gene_MP002585	0.36769	1.16994	550	423	76.9091
gene_MP002602	0.38758	1.46221	302	176	58.2781
gene_MP002607	0.36591	1.02351	210	0	0.0000
gene_MP002624	0.41948	0.83292	39	28	71.7949
gene_MP002627	0.34236	1.48066	241	207	85.8921
gene_MP002671	0.34608	1.05165	381	265	69.5538
gene_MP002703	0.37799	1.57289	70	0	0.0000
gene_MP002705	0.35145	1.02194	266	250	93.9850
gene_MP002707	0.36230	1.38969	796	214	26.8844
gene_MP002715	0.34126	1.26663	385	0	0.0000
gene_MP002717	0.34559	1.40398	228	190	83.3333
gene_MP002724	0.32351	1.17737	164	157	95.7317
gene_MP002769	0.48006	1.29668	104	61	58.6538
gene_MP002770	0.37171	1.46408	2534	279	11.0103
gene_MP002804	0.32910	1.12377	33	32	96.9697
gene_MP002815	0.35836	1.06305	347	194	55.9078
gene_MP002831	0.34396	1.03643	248	158	63.7097
gene_MP002840	0.58557	1.48754	228	151	66.2281
gene_MP002852	0.34274	0.92686	160	89	55.6250
gene_MP002856	0.45349	1.42519	63	62	98.4127
gene_MP002869	0.30088	1.23904	25	22	88.0000
gene_MP002877	0.48577	1.22259	38	37	97.3684
gene_MP002890	0.36669	1.26010	179	127	70.9497
gene_MP002891	0.36813	1.26389	70	53	75.7143
gene_MP002899	0.37408	1.68584	23	23	100.0000
gene_MP002918	0.31141	1.23980	821	0	0.0000
gene_MP002934	0.36866	1.23016	56	41	73.2143
gene_MP002944	0.33985	1.13050	406	166	40.8867
gene_MP002948	0.50327	1.21010	82	36	43.9024
gene_MP002970	0.37121	1.59423	77	43	55.8442
gene_MP002987	0.33866	1.21835	2608	0	0.0000
gene_MP002989	0.29171	1.26581	25	22	88.0000
gene_MP002999	0.38046	1.05936	336	277	82.4405
gene_MP003033	0.59229	1.19429	38	0	0.0000
gene_MP003035	0.59229	1.19429	38	0	0.0000
gene_MP003043	0.59229	1.19429	38	0	0.0000
gene_MP003063	0.59796	1.33380	222	156	70.2703
gene_MP003109	0.42167	1.45037	586	455	77.6451
gene_MP003116	0.35853	1.64258	155	138	89.0323
gene_MP003139	0.35242	1.34042	2109	319	15.1257
gene_MP003196	0.31937	1.43580	946	0	0.0000
gene_MP003207	0.29714	1.28691	610	0	0.0000
gene_MP003223	0.37791	1.39659	60	57	95.0000
gene_MP003231	0.34809	1.50255	37	25	67.5676
gene_MP003241	0.51101	1.43365	208	125	60.0962
gene_MP003273	0.45933	0.99826	22	0	0.0000
gene_MP003285	0.37538	1.21697	125	0	0.0000
gene_MP003286	0.32810	1.36828	1855	208	11.2129
gene_MP003350	0.35503	1.26659	1818	345	18.9769
gene_MP003380	0.56425	1.43120	423	0	0.0000
gene_MP003381	0.35565	1.28664	185	133	71.8919
gene_MP003391	0.35975	1.04422	162	130	80.2469
gene_MP003403	0.68856	1.38902	203	41	20.1970
gene_MP003427	0.31556	1.06938	135	87	64.4444
gene_MP003510	0.35768	1.54033	38	26	68.4211
gene_MP003513	0.35519	1.09010	620	396	63.8710
gene_MP003523	0.34888	1.39596	2326	608	26.1393
gene_MP003525	0.35122	1.16781	198	148	74.7475
gene_MP003551	0.37312	1.07320	322	233	72.3602
gene_MP003590	0.38056	1.44202	112	112	100.0000
gene_MP003608	0.32597	1.14134	1724	0	0.0000
gene_MP003612	0.37548	1.27354	47	0	0.0000
gene_MP003617	0.32815	1.62101	27	0	0.0000
gene_MP003647	0.33073	1.08299	53	45	84.9057
gene_MP003648	0.32761	1.08920	193	158	81.8653
gene_MP003656	0.37551	1.43993	383	66	17.2324
gene_MP003689	0.34024	1.37655	333	0	0.0000
gene_MP003693	0.33541	1.31307	231	207	89.6104
gene_MP003703	0.33903	1.03729	263	196	74.5247
gene_MP003728	0.41825	1.20401	72	27	37.5000
gene_MP003742	0.33947	1.33245	6175	114	1.8462
gene_MP003776	0.39339	1.06659	41	41	100.0000
gene_MP003789	0.34501	1.20363	139	99	71.2230
gene_MP003792	0.35549	1.12511	22	22	100.0000
gene_MP003793	0.35069	1.09523	280	252	90.0000
gene_MP003807	0.31655	1.38731	325	0	0.0000
gene_MP003815	0.32891	1.24904	209	73	34.9282
gene_MP003819	0.34102	1.15070	166	133	80.1205
gene_MP003834	0.33736	1.14348	159	142	89.3082
gene_MP003850	0.30645	1.45672	53	37	69.8113
gene_MP003861	0.34276	0.88701	23	23	100.0000
gene_MP003871	0.35573	0.96741	106	77	72.6415
gene_MP003876	0.32761	0.90277	46	36	78.2609
gene_MP003879	0.34632	1.08436	154	123	79.8701
gene_MP003885	0.32491	1.35090	156	118	75.6410
gene_MP003929	0.33962	1.52768	21	10	47.6190
gene_MP003937	0.49854	1.64969	210	156	74.2857
gene_MP003971	0.34026	1.32993	428	126	29.4393
gene_MP003981	0.54596	1.19890	48	2	4.1667
gene_MP003993	0.33047	1.20846	119	0	0.0000
gene_MP004001	0.30698	1.35849	815	0	0.0000
gene_MP004010	0.36568	1.04787	148	105	70.9459
gene_MP004023	0.41523	1.93889	233	225	96.5665
gene_MP004066	0.33746	0.96625	238	153	64.2857
gene_MP004074	0.38840	1.33373	145	104	71.7241
gene_MP004084	0.39879	1.60430	305	301	98.6885
gene_MP004085	0.34628	1.05211	184	158	85.8696
gene_MP004106	0.34732	1.07099	136	4	2.9412
gene_MP004115	0.49246	1.02226	37	12	32.4324
gene_MP004127	0.37904	1.35312	10044	572	5.6949
gene_MP004289	0.31637	1.22123	397	0	0.0000
gene_MP004303	0.34026	1.38938	836	694	83.0144
gene_MP004306	0.33370	1.13022	142	141	99.2958
gene_MP004323	0.35009	1.13681	740	0	0.0000
gene_MP004329	0.34740	1.29447	406	0	0.0000
gene_MP004330	0.34034	1.18682	1037	905	87.2710
gene_MP004377	0.32017	1.33278	588	0	0.0000
gene_MP004382	0.32243	1.17707	326	132	40.4908
gene_MP004424	0.33497	1.24156	1180	173	14.6610
gene_MP004457	0.35344	0.92335	27	0	0.0000
gene_MP004480	0.31288	1.25771	1421	0	0.0000
gene_MP004515	0.33872	0.85221	80	63	78.7500
gene_MP004521	0.30997	1.05842	23	13	56.5217
gene_MP004574	0.34066	1.18778	246	217	88.2114
gene_MP004579	0.34074	1.34123	2596	181	6.9723
gene_MP004599	0.31395	1.47260	31	31	100.0000
gene_MP004616	0.32481	1.52601	2131	0	0.0000
gene_MP004619	0.30646	0.98869	181	107	59.1160
gene_MP004620	0.32687	1.35378	697	74	10.6169
gene_MP004623	0.35148	1.03864	396	4	1.0101
gene_MP004632	0.33603	1.04682	189	135	71.4286
gene_MP004664	0.35932	0.99506	146	0	0.0000
gene_MP004675	0.31831	1.19212	148	143	96.6216
gene_MP004763	0.59459	1.22929	36	0	0.0000
gene_MP004775	0.33440	1.22847	1678	821	48.9273
gene_MP004787	0.55999	1.28280	385	0	0.0000
gene_MP004896	0.35242	1.18487	125	96	76.8000
gene_MP004903	0.34037	1.33430	635	517	81.4173
gene_MP005035	0.37608	1.54030	101	91	90.0990
gene_MP005049	0.67665	1.10943	125	71	56.8000
gene_MP005093	0.33494	1.24020	830	0	0.0000
gene_MP005108	0.37133	1.02822	219	0	0.0000
gene_MP005119	0.35549	1.12511	421	349	82.8979
gene_MP005122	0.30869	1.25740	3326	3	0.0902
gene_MP005176	0.31676	1.31053	1401	0	0.0000
gene_MP005177	0.33166	1.55092	4388	0	0.0000
gene_MP005180	0.38372	1.60685	126	106	84.1270
gene_MP005241	0.34211	1.34682	2982	902	30.2482
gene_MP005277	0.35706	1.27049	961	83	8.6368
gene_MP005372	0.32867	1.26777	2688	82	3.0506
gene_MP005385	0.36422	1.12998	255	218	85.4902
gene_MP005397	0.30095	0.97111	30	17	56.6667
gene_MP005442	0.35049	1.19358	525	0	0.0000
gene_MP005464	0.33225	1.54276	263	237	90.1141
gene_MP005560	0.35058	1.21986	152	114	75.0000
gene_MP005569	0.33450	1.25830	723	140	19.3638
gene_MP005572	0.41427	1.27429	439	0	0.0000
gene_MP005573	0.33288	1.35419	1751	0	0.0000
gene_MP005679	0.31707	1.25066	5727	0	0.0000
gene_MP005689	0.33221	1.18151	40	32	80.0000
gene_MP005707	0.32898	0.89642	65	33	50.7692
gene_MP005715	0.36412	1.44960	9503	12	0.1263
gene_MP005767	0.31141	1.20612	312	0	0.0000
gene_MP005792	0.57218	1.29919	81	28	34.5679
gene_MP005831	0.54182	1.26849	74	0	0.0000
gene_MP005841	0.32676	1.37959	3387	0	0.0000
gene_MP005863	0.31620	1.31210	2898	0	0.0000
gene_MP005926	0.31544	0.97662	98	76	77.5510
gene_MP005959	0.36258	1.28429	173	20	11.5607
gene_MP006000	0.29540	1.03567	53	41	77.3585
gene_MP006070	0.35380	1.92862	82	78	95.1220
gene_MP006072	0.38967	1.40863	292	286	97.9452
gene_MP006073	0.33044	1.39762	52	45	86.5385
gene_MP006109	0.35300	1.41208	1192	223	18.7081
gene_MP006117	0.37908	1.08173	367	0	0.0000
gene_MP006119	0.34199	1.34770	431	0	0.0000
gene_MP006232	0.33036	1.27902	872	352	40.3670
gene_MP006237	0.33457	1.38368	104	103	99.0385
gene_MP006255	0.40660	1.52424	317	295	93.0599
gene_MP006317	0.34630	1.03695	151	61	40.3974
gene_MP006403	0.30022	0.99398	52	42	80.7692
gene_MP006411	0.30750	1.32977	391	0	0.0000
gene_MP006454	0.37559	1.16583	1027	219	21.3242
gene_MP006489	0.32822	0.99320	157	87	55.4140
gene_MP006518	0.32379	1.24454	1197	0	0.0000
gene_MP006573	0.31467	1.23629	3321	190	5.7212
gene_MP006581	0.34391	1.06113	49	36	73.4694
gene_MP006592	0.32687	1.35378	113	89	78.7611
gene_MP006665	0.29244	1.23533	29	24	82.7586
gene_MP006685	0.35120	1.11946	188	176	93.6170
gene_MP006720	0.31611	1.27927	6266	172	2.7450
gene_MP006737	0.40465	1.19846	756	245	32.4074
gene_MP006747	0.31418	1.40879	271	212	78.2288
gene_MP006944	0.32070	1.23098	9029	0	0.0000
gene_MP007043	0.32765	1.39888	34	3	8.8235
gene_MP007213	0.33985	1.13050	85	81	95.2941
gene_MP007333	0.36357	1.30205	311	295	94.8553
gene_MP007346	0.41900	1.16248	112	30	26.7857
gene_MP007354	0.34879	1.33978	410	263	64.1463
gene_MP007428	0.34890	1.19057	169	147	86.9822
gene_MP007459	0.30330	1.25776	1285	0	0.0000
gene_MP007465	0.33951	1.35391	1731	148	8.5500
gene_MP007537	0.36774	1.49949	1976	28	1.4170
gene_MP007557	0.34438	0.90271	142	139	97.8873
gene_MP007576	0.38897	1.32206	361	358	99.1690
gene_MP007628	0.36215	1.06125	281	231	82.2064
gene_MP007644	0.31883	1.54395	110	98	89.0909
gene_MP007652	0.37221	1.53964	208	0	0.0000
gene_MP007686	0.33858	1.27636	3018	259	8.5818
gene_MP007691	0.33740	1.30519	262	251	95.8015
gene_MP007703	0.40145	1.87598	52	52	100.0000
gene_MP007736	0.36468	1.21716	475	455	95.7895
gene_MP007800	0.35797	1.37948	2443	622	25.4605
gene_MP007877	0.34055	1.17302	198	143	72.2222
gene_MP007878	0.33010	1.33659	165	117	70.9091
gene_MP007900	0.33666	1.06107	214	194	90.6542
gene_MP007939	0.37175	1.11279	226	199	88.0531
gene_MP007957	0.36562	1.42341	411	292	71.0462
gene_MP008004	0.32316	1.15246	335	280	83.5821
gene_MP008006	0.32160	1.13280	284	206	72.5352
gene_MP008038	0.35991	1.20145	551	508	92.1960
gene_MP008083	0.36256	1.12599	265	13	4.9057
gene_MP008102	0.33363	1.53474	47	38	80.8511
gene_MP008114	0.32813	1.14138	566	0	0.0000
gene_MP008139	0.32223	1.26439	2354	0	0.0000
gene_MP008152	0.34539	1.07410	162	43	26.5432
gene_MP008210	0.35521	0.94063	176	136	77.2727
gene_MP008220	0.40976	1.53563	70	64	91.4286
gene_MP008248	0.30796	1.27105	1079	0	0.0000
gene_MP008257	0.32817	1.22485	223	0	0.0000
gene_MP008265	0.33278	1.36703	182	163	89.5604
gene_MP008328	0.68985	1.30632	678	236	34.8083
gene_MP008441	0.32785	1.01364	76	24	31.5789
gene_MP008444	0.35056	1.02724	624	554	88.7821
gene_MP008472	0.37264	1.12463	541	495	91.4972
gene_MP008559	0.36378	1.11664	348	324	93.1034
gene_MP008599	0.33886	1.13939	591	497	84.0948
gene_MP008655	0.31225	1.32555	2169	0	0.0000
gene_MP008662	0.34585	1.03999	333	297	89.1892
gene_MP008677	0.31894	1.15450	41	41	100.0000
gene_MP008740	0.36799	1.08132	125	117	93.6000
gene_MP008755	0.31821	1.25726	240	167	69.5833
gene_MP008780	0.32021	1.26708	234	215	91.8803
gene_MP008796	0.43062	1.61553	113	113	100.0000
gene_MP008797	0.33521	1.27282	186	123	66.1290
gene_MP008884	0.31984	1.11660	126	32	25.3968
gene_MP008922	0.32302	1.10115	146	96	65.7534
gene_MP008965	0.32804	1.24363	73	0	0.0000
gene_MP009008	0.55220	1.15080	95	49	51.5789
gene_MP009089	0.33526	1.16571	198	0	0.0000
gene_MP009095	0.36188	1.17669	1311	1178	89.8551
gene_MP009248	0.41871	1.68186	336	233	69.3452
gene_MP009290	0.45610	1.26537	232	0	0.0000
gene_MP009302	0.33058	1.13280	4372	0	0.0000
gene_MP009324	0.35819	1.28478	1160	580	50.0000
gene_MP009362	0.36100	1.58378	258	242	93.7984
gene_MP009471	0.50913	1.02290	69	0	0.0000
gene_MP009473	0.51304	1.01884	72	0	0.0000
gene_MP009490	0.34059	1.35600	30	29	96.6667
